product,contract,period,gap_type,final_classification,next_task,actual_status,audit_end,audit_status,binding_status,classification_source,contract_role,data_role,data_version,date_gap_count,db_market_data_file_id,detail,duplicate_active_count,duplicate_trade_dates,end_date,evidence_id,evidence_source,expected,expected_end,expected_start,gap_candidate,issue_class,issue_type,main_misuse_count,mapped_contracts_missing_bars,mapping_rows,max_trade_date,metadata_status,min_trade_date,missing_count,na_reason,physical_status,profile,provider,quality_status,recommended_next_task,row_count,standard_path,start_date,status,status_reason,symbol_or_contract,target_reason,unique_contracts,year,year/window
a,A2209,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2209_1w_20220616_20220823_v1,,66769.0,,0.0,,2022-08-19,market_data_file:66769,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,9.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2209/A2209_1w_20220616_20220823.parquet,2022-06-24,covered_passed,,A2209,actual_contract_discovered,,2022.0,2022.0
a,A2211,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2211_1d_20220824_20221012_v1,,66771.0,,0.0,,2022-10-12,market_data_file:66771,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,30.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2211/A2211_1d_20220824_20221012.parquet,2022-08-24,covered_passed,,A2211,actual_contract_discovered,,2022.0,2022.0
a,A2211,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2211_1m_20220824_20221012_v1,,96935.0,,0.0,,2022-10-12,market_data_file:96935,db_market_data_file,True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,10110.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=a/contract=A2211/A2211_1m_20220824_20221012.parquet,2022-08-23,covered_passed,,A2211,actual_contract_discovered,,2022.0,2022.0
a,A2211,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2211_1w_20220824_20221012_v1,,66773.0,,0.0,,2022-09-30,market_data_file:66773,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,5.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2211/A2211_1w_20220824_20221012.parquet,2022-09-02,covered_passed,,A2211,actual_contract_discovered,,2022.0,2022.0
a,A2301,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2301_1d_20221013_20221212_v1,,66775.0,,0.0,,2022-12-12,market_data_file:66775,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,43.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2301/A2301_1d_20221013_20221212.parquet,2022-10-13,covered_passed,,A2301,actual_contract_discovered,,2022.0,2022.0
a,A2301,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2301_1m_20221013_20221212_v1,,96937.0,,0.0,,2022-12-12,market_data_file:96937,db_market_data_file,True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,14835.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=a/contract=A2301/A2301_1m_20221013_20221212.parquet,2022-10-12,covered_passed,,A2301,actual_contract_discovered,,2022.0,2022.0
a,A2301,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2301_1w_20221013_20221212_v1,,66777.0,,0.0,,2022-12-09,market_data_file:66777,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,8.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2301/A2301_1w_20221013_20221212.parquet,2022-10-21,covered_passed,,A2301,actual_contract_discovered,,2022.0,2022.0
a,A2305,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2305_15m_20230103_20230406_v1,,45368.0,,0.0,,2023-04-06,market_data_file:45368,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,1402.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=a/contract=A2305/A2305_15m_20230103_20230406.parquet,2023-01-03,covered_passed,,A2305,actual_contract_discovered,,2023.0,2023.0
a,A2305,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,duplicate_active,actual_contract,primary,rq_acb_a_A2305_1d_20221213_20230406_v1,,83300.0,,2.0,,2023-04-06,market_data_file:83300,db_market_data_file,True,2022-12-31,2022-01-01,duplicate_active,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,76.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2305/A2305_1d_20221213_20230406.parquet,2022-12-13,covered_passed,,A2305,actual_contract_discovered,,2022.0,2022.0
a,A2305,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,duplicate_active,actual_contract,primary,rq_acb_a_A2305_1d_20221213_20230406_v1,,83300.0,,2.0,,2023-04-06,market_data_file:83300,db_market_data_file,True,2023-12-31,2023-01-01,duplicate_active,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,76.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2305/A2305_1d_20221213_20230406.parquet,2022-12-13,covered_passed,,A2305,actual_contract_discovered,,2023.0,2023.0
a,A2305,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,duplicate_active,actual_contract,primary,rq_acb_a_A2305_1m_20221213_20230406_v1,,96939.0,,2.0,,2023-04-06,market_data_file:96939,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,duplicate_active,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,25860.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=a/contract=A2305/A2305_1m_20221213_20230406.parquet,2022-12-12,covered_passed,,A2305,actual_contract_discovered,,2022.0,2022.0
a,A2305,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,duplicate_active,actual_contract,primary,rq_acb_a_A2305_1m_20221213_20230406_v1,,96939.0,,2.0,,2023-04-06,market_data_file:96939,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,duplicate_active,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,25860.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=a/contract=A2305/A2305_1m_20221213_20230406.parquet,2022-12-12,covered_passed,,A2305,actual_contract_discovered,,2023.0,2023.0
a,A2305,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,duplicate_active,actual_contract,primary,rq_acb_a_A2305_1w_20221213_20221230_v1,,66781.0,,2.0,,2022-12-30,market_data_file:66781,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,duplicate_active,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,2.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2305/A2305_1w_20221213_20221230.parquet,2022-12-23,covered_passed,,A2305,actual_contract_discovered,,2022.0,2022.0
a,A2305,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,duplicate_active,actual_contract,primary,rq_acb_a_A2305_1w_20221213_20230406_v1,,83302.0,,2.0,,2023-03-31,market_data_file:83302,db_market_data_file,True,2023-12-31,2023-01-01,duplicate_active,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,14.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2305/A2305_1w_20221213_20230406.parquet,2022-12-23,covered_passed,,A2305,actual_contract_discovered,,2023.0,2023.0
a,A2305,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2305_30m_20230103_20230406_v1,,45369.0,,0.0,,2023-04-06,market_data_file:45369,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,732.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2305/A2305_30m_20230103_20230406.parquet,2023-01-03,covered_passed,,A2305,actual_contract_discovered,,2023.0,2023.0
a,A2305,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2305_5m_20230103_20230406_v1,,45367.0,,0.0,,2023-04-06,market_data_file:45367,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,4206.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=a/contract=A2305/A2305_5m_20230103_20230406.parquet,2023-01-03,covered_passed,,A2305,actual_contract_discovered,,2023.0,2023.0
a,A2305,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2305_60m_20230103_20230406_v1,,45370.0,,0.0,,2023-04-06,market_data_file:45370,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,428.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=a/contract=A2305/A2305_60m_20230103_20230406.parquet,2023-01-03,covered_passed,,A2305,actual_contract_discovered,,2023.0,2023.0
a,A2307,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2307_15m_20230407_20230612_v1,,45374.0,,0.0,,2023-06-12,market_data_file:45374,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,1004.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=a/contract=A2307/A2307_15m_20230407_20230612.parquet,2023-04-06,covered_passed,,A2307,actual_contract_discovered,,2023.0,2023.0
a,A2307,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2307_1d_20230407_20230612_v1,,41266.0,,0.0,,2023-06-12,market_data_file:41266,db_market_data_file,True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,44.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2307/A2307_1d_20230407_20230612.parquet,2023-04-07,covered_passed,,A2307,actual_contract_discovered,,2023.0,2023.0
a,A2307,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2307_1m_20230407_20230612_v1,,45372.0,,0.0,,2023-06-12,market_data_file:45372,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,15060.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=a/contract=A2307/A2307_1m_20230407_20230612.parquet,2023-04-06,covered_passed,,A2307,actual_contract_discovered,,2023.0,2023.0
a,A2307,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2307_1w_20230407_20230612_v1,,83304.0,,0.0,,2023-06-09,market_data_file:83304,db_market_data_file,True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,9.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2307/A2307_1w_20230407_20230612.parquet,2023-04-14,covered_passed,,A2307,actual_contract_discovered,,2023.0,2023.0
a,A2307,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2307_30m_20230407_20230612_v1,,45375.0,,0.0,,2023-06-12,market_data_file:45375,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,524.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2307/A2307_30m_20230407_20230612.parquet,2023-04-06,covered_passed,,A2307,actual_contract_discovered,,2023.0,2023.0
a,A2307,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2307_5m_20230407_20230612_v1,,45373.0,,0.0,,2023-06-12,market_data_file:45373,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,3012.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=a/contract=A2307/A2307_5m_20230407_20230612.parquet,2023-04-06,covered_passed,,A2307,actual_contract_discovered,,2023.0,2023.0
a,A2307,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2307_60m_20230407_20230612_v1,,45376.0,,0.0,,2023-06-12,market_data_file:45376,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,306.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=a/contract=A2307/A2307_60m_20230407_20230612.parquet,2023-04-06,covered_passed,,A2307,actual_contract_discovered,,2023.0,2023.0
a,A2309,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2309_15m_20230613_20230816_v1,,45380.0,,0.0,,2023-08-16,market_data_file:45380,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,1027.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=a/contract=A2309/A2309_15m_20230613_20230816.parquet,2023-06-12,covered_passed,,A2309,actual_contract_discovered,,2023.0,2023.0
a,A2309,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2309_1d_20230613_20230816_v1,,41268.0,,0.0,,2023-08-16,market_data_file:41268,db_market_data_file,True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,45.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2309/A2309_1d_20230613_20230816.parquet,2023-06-13,covered_passed,,A2309,actual_contract_discovered,,2023.0,2023.0
a,A2309,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2309_1m_20230613_20230816_v1,,45378.0,,0.0,,2023-08-16,market_data_file:45378,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,15405.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=a/contract=A2309/A2309_1m_20230613_20230816.parquet,2023-06-12,covered_passed,,A2309,actual_contract_discovered,,2023.0,2023.0
a,A2309,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2309_1w_20230613_20230816_v1,,83306.0,,0.0,,2023-08-11,market_data_file:83306,db_market_data_file,True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,8.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2309/A2309_1w_20230613_20230816.parquet,2023-06-21,covered_passed,,A2309,actual_contract_discovered,,2023.0,2023.0
a,A2309,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2309_30m_20230613_20230816_v1,,45381.0,,0.0,,2023-08-16,market_data_file:45381,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,536.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2309/A2309_30m_20230613_20230816.parquet,2023-06-12,covered_passed,,A2309,actual_contract_discovered,,2023.0,2023.0
a,A2309,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2309_5m_20230613_20230816_v1,,45379.0,,0.0,,2023-08-16,market_data_file:45379,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,3081.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=a/contract=A2309/A2309_5m_20230613_20230816.parquet,2023-06-12,covered_passed,,A2309,actual_contract_discovered,,2023.0,2023.0
a,A2309,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2309_60m_20230613_20230816_v1,,45382.0,,0.0,,2023-08-16,market_data_file:45382,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,313.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=a/contract=A2309/A2309_60m_20230613_20230816.parquet,2023-06-12,covered_passed,,A2309,actual_contract_discovered,,2023.0,2023.0
a,A2311,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2311_15m_20230817_20231017_v1,,45386.0,,0.0,,2023-10-17,market_data_file:45386,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,866.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=a/contract=A2311/A2311_15m_20230817_20231017.parquet,2023-08-16,covered_passed,,A2311,actual_contract_discovered,,2023.0,2023.0
a,A2311,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2311_1d_20230817_20231017_v1,,41270.0,,0.0,,2023-10-17,market_data_file:41270,db_market_data_file,True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,38.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2311/A2311_1d_20230817_20231017.parquet,2023-08-17,covered_passed,,A2311,actual_contract_discovered,,2023.0,2023.0
a,A2311,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_a_A2311_1m_20230817_20231017_v1,,45384.0,,0.0,,2023-10-17,market_data_file:45384,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,12990.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=a/contract=A2311/A2311_1m_20230817_20231017.parquet,2023-08-16,covered_passed,,A2311,actual_contract_discovered,,2023.0,2023.0
