product,contract,plan_status,through,frequency,year,month,expected_start,expected_end,expected_bar_count,missing_start,missing_end,missing_bar_count
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1d,2023,2,2023-02-15T07:00:00+00:00,2023-02-28T07:00:00+00:00,10,2023-02-15T07:00:00+00:00,2023-02-28T07:00:00+00:00,10
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1d,2023,3,2023-03-01T07:00:00+00:00,2023-03-31T07:00:00+00:00,23,2023-03-01T07:00:00+00:00,2023-03-31T07:00:00+00:00,23
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1d,2023,4,2023-04-03T07:00:00+00:00,2023-04-28T07:00:00+00:00,19,2023-04-03T07:00:00+00:00,2023-04-28T07:00:00+00:00,19
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1d,2023,5,2023-05-04T07:00:00+00:00,2023-05-31T07:00:00+00:00,20,2023-05-04T07:00:00+00:00,2023-05-31T07:00:00+00:00,20
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1d,2023,6,2023-06-01T07:00:00+00:00,2023-06-30T07:00:00+00:00,20,2023-06-01T07:00:00+00:00,2023-06-30T07:00:00+00:00,20
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1d,2023,7,2023-07-03T07:00:00+00:00,2023-07-31T07:00:00+00:00,21,2023-07-03T07:00:00+00:00,2023-07-31T07:00:00+00:00,21
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1d,2023,8,2023-08-01T07:00:00+00:00,2023-08-31T07:00:00+00:00,23,2023-08-01T07:00:00+00:00,2023-08-31T07:00:00+00:00,23
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1d,2023,9,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,20,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,20
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1d,2023,10,2023-10-09T07:00:00+00:00,2023-10-31T07:00:00+00:00,17,2023-10-09T07:00:00+00:00,2023-10-31T07:00:00+00:00,17
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1d,2023,11,2023-11-01T07:00:00+00:00,2023-11-30T07:00:00+00:00,22,2023-11-01T07:00:00+00:00,2023-11-10T07:00:00+00:00,8
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1w,2023,2,2023-02-17T07:00:00+00:00,2023-02-24T07:00:00+00:00,2,2023-02-17T07:00:00+00:00,2023-02-24T07:00:00+00:00,2
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1w,2023,3,2023-03-03T07:00:00+00:00,2023-03-31T07:00:00+00:00,5,2023-03-03T07:00:00+00:00,2023-03-31T07:00:00+00:00,5
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1w,2023,4,2023-04-07T07:00:00+00:00,2023-04-28T07:00:00+00:00,4,2023-04-07T07:00:00+00:00,2023-04-28T07:00:00+00:00,4
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1w,2023,5,2023-05-05T07:00:00+00:00,2023-05-26T07:00:00+00:00,4,2023-05-05T07:00:00+00:00,2023-05-26T07:00:00+00:00,4
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1w,2023,6,2023-06-02T07:00:00+00:00,2023-06-30T07:00:00+00:00,5,2023-06-02T07:00:00+00:00,2023-06-30T07:00:00+00:00,5
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1w,2023,7,2023-07-07T07:00:00+00:00,2023-07-28T07:00:00+00:00,4,2023-07-07T07:00:00+00:00,2023-07-28T07:00:00+00:00,4
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1w,2023,8,2023-08-04T07:00:00+00:00,2023-08-25T07:00:00+00:00,4,2023-08-04T07:00:00+00:00,2023-08-25T07:00:00+00:00,4
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1w,2023,9,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,5,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,5
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1w,2023,10,2023-10-13T07:00:00+00:00,2023-10-27T07:00:00+00:00,3,2023-10-13T07:00:00+00:00,2023-10-27T07:00:00+00:00,3
PF,PF2402,REVIEW_REQUIRED,2024-01-04,1w,2023,11,2023-11-03T07:00:00+00:00,2023-11-24T07:00:00+00:00,4,2023-11-03T07:00:00+00:00,2023-11-10T07:00:00+00:00,2
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1d,2023,3,2023-03-15T07:00:00+00:00,2023-03-31T07:00:00+00:00,13,2023-03-15T07:00:00+00:00,2023-03-31T07:00:00+00:00,13
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1d,2023,4,2023-04-03T07:00:00+00:00,2023-04-28T07:00:00+00:00,19,2023-04-03T07:00:00+00:00,2023-04-28T07:00:00+00:00,19
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1d,2023,5,2023-05-04T07:00:00+00:00,2023-05-31T07:00:00+00:00,20,2023-05-04T07:00:00+00:00,2023-05-31T07:00:00+00:00,20
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1d,2023,6,2023-06-01T07:00:00+00:00,2023-06-30T07:00:00+00:00,20,2023-06-01T07:00:00+00:00,2023-06-30T07:00:00+00:00,20
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1d,2023,7,2023-07-03T07:00:00+00:00,2023-07-31T07:00:00+00:00,21,2023-07-03T07:00:00+00:00,2023-07-31T07:00:00+00:00,21
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1d,2023,8,2023-08-01T07:00:00+00:00,2023-08-31T07:00:00+00:00,23,2023-08-01T07:00:00+00:00,2023-08-31T07:00:00+00:00,23
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1d,2023,9,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,20,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,20
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1d,2023,10,2023-10-09T07:00:00+00:00,2023-10-31T07:00:00+00:00,17,2023-10-09T07:00:00+00:00,2023-10-31T07:00:00+00:00,17
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1d,2023,11,2023-11-01T07:00:00+00:00,2023-11-30T07:00:00+00:00,22,2023-11-01T07:00:00+00:00,2023-11-30T07:00:00+00:00,22
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1d,2023,12,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,21,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,21
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1d,2024,1,2024-01-02T07:00:00+00:00,2024-01-31T07:00:00+00:00,22,2024-01-02T07:00:00+00:00,2024-01-05T07:00:00+00:00,4
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1w,2023,3,2023-03-17T07:00:00+00:00,2023-03-31T07:00:00+00:00,3,2023-03-17T07:00:00+00:00,2023-03-31T07:00:00+00:00,3
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1w,2023,4,2023-04-07T07:00:00+00:00,2023-04-28T07:00:00+00:00,4,2023-04-07T07:00:00+00:00,2023-04-28T07:00:00+00:00,4
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1w,2023,5,2023-05-05T07:00:00+00:00,2023-05-26T07:00:00+00:00,4,2023-05-05T07:00:00+00:00,2023-05-26T07:00:00+00:00,4
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1w,2023,6,2023-06-02T07:00:00+00:00,2023-06-30T07:00:00+00:00,5,2023-06-02T07:00:00+00:00,2023-06-30T07:00:00+00:00,5
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1w,2023,7,2023-07-07T07:00:00+00:00,2023-07-28T07:00:00+00:00,4,2023-07-07T07:00:00+00:00,2023-07-28T07:00:00+00:00,4
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1w,2023,8,2023-08-04T07:00:00+00:00,2023-08-25T07:00:00+00:00,4,2023-08-04T07:00:00+00:00,2023-08-25T07:00:00+00:00,4
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1w,2023,9,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,5,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,5
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1w,2023,10,2023-10-13T07:00:00+00:00,2023-10-27T07:00:00+00:00,3,2023-10-13T07:00:00+00:00,2023-10-27T07:00:00+00:00,3
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1w,2023,11,2023-11-03T07:00:00+00:00,2023-11-24T07:00:00+00:00,4,2023-11-03T07:00:00+00:00,2023-11-24T07:00:00+00:00,4
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1w,2023,12,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,5,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,5
PF,PF2403,REVIEW_REQUIRED,2024-02-08,1w,2024,1,2024-01-05T07:00:00+00:00,2024-01-26T07:00:00+00:00,4,2024-01-05T07:00:00+00:00,2024-01-05T07:00:00+00:00,1
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1d,2023,7,2023-07-17T07:00:00+00:00,2023-07-31T07:00:00+00:00,11,2023-07-17T07:00:00+00:00,2023-07-31T07:00:00+00:00,11
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1d,2023,8,2023-08-01T07:00:00+00:00,2023-08-31T07:00:00+00:00,23,2023-08-01T07:00:00+00:00,2023-08-31T07:00:00+00:00,23
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1d,2023,9,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,20,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,20
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1d,2023,10,2023-10-09T07:00:00+00:00,2023-10-31T07:00:00+00:00,17,2023-10-09T07:00:00+00:00,2023-10-31T07:00:00+00:00,17
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1d,2023,11,2023-11-01T07:00:00+00:00,2023-11-30T07:00:00+00:00,22,2023-11-01T07:00:00+00:00,2023-11-30T07:00:00+00:00,22
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1d,2023,12,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,21,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,21
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1d,2024,1,2024-01-02T07:00:00+00:00,2024-01-31T07:00:00+00:00,22,2024-01-02T07:00:00+00:00,2024-01-31T07:00:00+00:00,22
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1d,2024,2,2024-02-01T07:00:00+00:00,2024-02-29T07:00:00+00:00,15,2024-02-01T07:00:00+00:00,2024-02-29T07:00:00+00:00,15
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1d,2024,3,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,21,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,21
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1d,2024,4,2024-04-01T07:00:00+00:00,2024-04-30T07:00:00+00:00,20,2024-04-01T07:00:00+00:00,2024-04-30T07:00:00+00:00,20
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1d,2024,5,2024-05-06T07:00:00+00:00,2024-05-31T07:00:00+00:00,20,2024-05-06T07:00:00+00:00,2024-05-10T07:00:00+00:00,5
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1w,2023,7,2023-07-21T07:00:00+00:00,2023-07-28T07:00:00+00:00,2,2023-07-21T07:00:00+00:00,2023-07-28T07:00:00+00:00,2
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1w,2023,8,2023-08-04T07:00:00+00:00,2023-08-25T07:00:00+00:00,4,2023-08-04T07:00:00+00:00,2023-08-25T07:00:00+00:00,4
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1w,2023,9,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,5,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,5
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1w,2023,10,2023-10-13T07:00:00+00:00,2023-10-27T07:00:00+00:00,3,2023-10-13T07:00:00+00:00,2023-10-27T07:00:00+00:00,3
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1w,2023,11,2023-11-03T07:00:00+00:00,2023-11-24T07:00:00+00:00,4,2023-11-03T07:00:00+00:00,2023-11-24T07:00:00+00:00,4
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1w,2023,12,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,5,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,5
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1w,2024,1,2024-01-05T07:00:00+00:00,2024-01-26T07:00:00+00:00,4,2024-01-05T07:00:00+00:00,2024-01-26T07:00:00+00:00,4
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1w,2024,2,2024-02-02T07:00:00+00:00,2024-02-23T07:00:00+00:00,3,2024-02-02T07:00:00+00:00,2024-02-23T07:00:00+00:00,3
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1w,2024,3,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,5,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,5
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1w,2024,4,2024-04-03T07:00:00+00:00,2024-04-30T07:00:00+00:00,5,2024-04-03T07:00:00+00:00,2024-04-30T07:00:00+00:00,5
PF,PF2407,REVIEW_REQUIRED,2024-06-05,1w,2024,5,2024-05-10T07:00:00+00:00,2024-05-31T07:00:00+00:00,4,2024-05-10T07:00:00+00:00,2024-05-10T07:00:00+00:00,1
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1d,2023,8,2023-08-15T07:00:00+00:00,2023-08-31T07:00:00+00:00,13,2023-08-15T07:00:00+00:00,2023-08-31T07:00:00+00:00,13
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1d,2023,9,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,20,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,20
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1d,2023,10,2023-10-09T07:00:00+00:00,2023-10-31T07:00:00+00:00,17,2023-10-09T07:00:00+00:00,2023-10-31T07:00:00+00:00,17
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1d,2023,11,2023-11-01T07:00:00+00:00,2023-11-30T07:00:00+00:00,22,2023-11-01T07:00:00+00:00,2023-11-30T07:00:00+00:00,22
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1d,2023,12,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,21,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,21
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1d,2024,1,2024-01-02T07:00:00+00:00,2024-01-31T07:00:00+00:00,22,2024-01-02T07:00:00+00:00,2024-01-31T07:00:00+00:00,22
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1d,2024,2,2024-02-01T07:00:00+00:00,2024-02-29T07:00:00+00:00,15,2024-02-01T07:00:00+00:00,2024-02-29T07:00:00+00:00,15
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1d,2024,3,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,21,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,21
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1d,2024,4,2024-04-01T07:00:00+00:00,2024-04-30T07:00:00+00:00,20,2024-04-01T07:00:00+00:00,2024-04-30T07:00:00+00:00,20
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1d,2024,5,2024-05-06T07:00:00+00:00,2024-05-31T07:00:00+00:00,20,2024-05-06T07:00:00+00:00,2024-05-31T07:00:00+00:00,20
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1d,2024,6,2024-06-03T07:00:00+00:00,2024-06-28T07:00:00+00:00,19,2024-06-03T07:00:00+00:00,2024-06-07T07:00:00+00:00,5
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1w,2023,8,2023-08-18T07:00:00+00:00,2023-08-25T07:00:00+00:00,2,2023-08-18T07:00:00+00:00,2023-08-25T07:00:00+00:00,2
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1w,2023,9,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,5,2023-09-01T07:00:00+00:00,2023-09-28T07:00:00+00:00,5
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1w,2023,10,2023-10-13T07:00:00+00:00,2023-10-27T07:00:00+00:00,3,2023-10-13T07:00:00+00:00,2023-10-27T07:00:00+00:00,3
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1w,2023,11,2023-11-03T07:00:00+00:00,2023-11-24T07:00:00+00:00,4,2023-11-03T07:00:00+00:00,2023-11-24T07:00:00+00:00,4
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1w,2023,12,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,5,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,5
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1w,2024,1,2024-01-05T07:00:00+00:00,2024-01-26T07:00:00+00:00,4,2024-01-05T07:00:00+00:00,2024-01-26T07:00:00+00:00,4
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1w,2024,2,2024-02-02T07:00:00+00:00,2024-02-23T07:00:00+00:00,3,2024-02-02T07:00:00+00:00,2024-02-23T07:00:00+00:00,3
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1w,2024,3,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,5,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,5
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1w,2024,4,2024-04-03T07:00:00+00:00,2024-04-30T07:00:00+00:00,5,2024-04-03T07:00:00+00:00,2024-04-30T07:00:00+00:00,5
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1w,2024,5,2024-05-10T07:00:00+00:00,2024-05-31T07:00:00+00:00,4,2024-05-10T07:00:00+00:00,2024-05-31T07:00:00+00:00,4
PF,PF2408,REVIEW_REQUIRED,2024-07-05,1w,2024,6,2024-06-07T07:00:00+00:00,2024-06-28T07:00:00+00:00,4,2024-06-07T07:00:00+00:00,2024-06-07T07:00:00+00:00,1
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1d,2023,10,2023-10-23T07:00:00+00:00,2023-10-31T07:00:00+00:00,7,2023-10-23T07:00:00+00:00,2023-10-31T07:00:00+00:00,7
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1d,2023,11,2023-11-01T07:00:00+00:00,2023-11-30T07:00:00+00:00,22,2023-11-01T07:00:00+00:00,2023-11-30T07:00:00+00:00,22
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1d,2023,12,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,21,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,21
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1d,2024,1,2024-01-02T07:00:00+00:00,2024-01-31T07:00:00+00:00,22,2024-01-02T07:00:00+00:00,2024-01-31T07:00:00+00:00,22
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1d,2024,2,2024-02-01T07:00:00+00:00,2024-02-29T07:00:00+00:00,15,2024-02-01T07:00:00+00:00,2024-02-29T07:00:00+00:00,15
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1d,2024,3,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,21,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,21
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1d,2024,4,2024-04-01T07:00:00+00:00,2024-04-30T07:00:00+00:00,20,2024-04-01T07:00:00+00:00,2024-04-30T07:00:00+00:00,20
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1d,2024,5,2024-05-06T07:00:00+00:00,2024-05-31T07:00:00+00:00,20,2024-05-06T07:00:00+00:00,2024-05-31T07:00:00+00:00,20
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1d,2024,6,2024-06-03T07:00:00+00:00,2024-06-28T07:00:00+00:00,19,2024-06-03T07:00:00+00:00,2024-06-28T07:00:00+00:00,19
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1d,2024,7,2024-07-01T07:00:00+00:00,2024-07-31T07:00:00+00:00,23,2024-07-01T07:00:00+00:00,2024-07-19T07:00:00+00:00,15
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1w,2023,10,2023-10-27T07:00:00+00:00,2023-10-27T07:00:00+00:00,1,2023-10-27T07:00:00+00:00,2023-10-27T07:00:00+00:00,1
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1w,2023,11,2023-11-03T07:00:00+00:00,2023-11-24T07:00:00+00:00,4,2023-11-03T07:00:00+00:00,2023-11-24T07:00:00+00:00,4
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1w,2023,12,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,5,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,5
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1w,2024,1,2024-01-05T07:00:00+00:00,2024-01-26T07:00:00+00:00,4,2024-01-05T07:00:00+00:00,2024-01-26T07:00:00+00:00,4
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1w,2024,2,2024-02-02T07:00:00+00:00,2024-02-23T07:00:00+00:00,3,2024-02-02T07:00:00+00:00,2024-02-23T07:00:00+00:00,3
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1w,2024,3,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,5,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,5
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1w,2024,4,2024-04-03T07:00:00+00:00,2024-04-30T07:00:00+00:00,5,2024-04-03T07:00:00+00:00,2024-04-30T07:00:00+00:00,5
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1w,2024,5,2024-05-10T07:00:00+00:00,2024-05-31T07:00:00+00:00,4,2024-05-10T07:00:00+00:00,2024-05-31T07:00:00+00:00,4
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1w,2024,6,2024-06-07T07:00:00+00:00,2024-06-28T07:00:00+00:00,4,2024-06-07T07:00:00+00:00,2024-06-28T07:00:00+00:00,4
PF,PF2410,REVIEW_REQUIRED,2024-09-03,1w,2024,7,2024-07-05T07:00:00+00:00,2024-07-26T07:00:00+00:00,4,2024-07-05T07:00:00+00:00,2024-07-19T07:00:00+00:00,3
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1d,2023,11,2023-11-15T07:00:00+00:00,2023-11-30T07:00:00+00:00,12,2023-11-15T07:00:00+00:00,2023-11-30T07:00:00+00:00,12
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1d,2023,12,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,21,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,21
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1d,2024,1,2024-01-02T07:00:00+00:00,2024-01-31T07:00:00+00:00,22,2024-01-02T07:00:00+00:00,2024-01-31T07:00:00+00:00,22
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1d,2024,2,2024-02-01T07:00:00+00:00,2024-02-29T07:00:00+00:00,15,2024-02-01T07:00:00+00:00,2024-02-29T07:00:00+00:00,15
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1d,2024,3,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,21,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,21
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1d,2024,4,2024-04-01T07:00:00+00:00,2024-04-30T07:00:00+00:00,20,2024-04-01T07:00:00+00:00,2024-04-30T07:00:00+00:00,20
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1d,2024,5,2024-05-06T07:00:00+00:00,2024-05-31T07:00:00+00:00,20,2024-05-06T07:00:00+00:00,2024-05-31T07:00:00+00:00,20
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1d,2024,6,2024-06-03T07:00:00+00:00,2024-06-28T07:00:00+00:00,19,2024-06-03T07:00:00+00:00,2024-06-28T07:00:00+00:00,19
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1d,2024,7,2024-07-01T07:00:00+00:00,2024-07-31T07:00:00+00:00,23,2024-07-01T07:00:00+00:00,2024-07-31T07:00:00+00:00,23
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1d,2024,8,2024-08-01T07:00:00+00:00,2024-08-30T07:00:00+00:00,22,2024-08-01T07:00:00+00:00,2024-08-30T07:00:00+00:00,22
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1d,2024,9,2024-09-02T07:00:00+00:00,2024-09-30T07:00:00+00:00,19,2024-09-02T07:00:00+00:00,2024-09-06T07:00:00+00:00,5
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1w,2023,11,2023-11-17T07:00:00+00:00,2023-11-24T07:00:00+00:00,2,2023-11-17T07:00:00+00:00,2023-11-24T07:00:00+00:00,2
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1w,2023,12,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,5,2023-12-01T07:00:00+00:00,2023-12-29T07:00:00+00:00,5
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1w,2024,1,2024-01-05T07:00:00+00:00,2024-01-26T07:00:00+00:00,4,2024-01-05T07:00:00+00:00,2024-01-26T07:00:00+00:00,4
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1w,2024,2,2024-02-02T07:00:00+00:00,2024-02-23T07:00:00+00:00,3,2024-02-02T07:00:00+00:00,2024-02-23T07:00:00+00:00,3
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1w,2024,3,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,5,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,5
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1w,2024,4,2024-04-03T07:00:00+00:00,2024-04-30T07:00:00+00:00,5,2024-04-03T07:00:00+00:00,2024-04-30T07:00:00+00:00,5
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1w,2024,5,2024-05-10T07:00:00+00:00,2024-05-31T07:00:00+00:00,4,2024-05-10T07:00:00+00:00,2024-05-31T07:00:00+00:00,4
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1w,2024,6,2024-06-07T07:00:00+00:00,2024-06-28T07:00:00+00:00,4,2024-06-07T07:00:00+00:00,2024-06-28T07:00:00+00:00,4
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1w,2024,7,2024-07-05T07:00:00+00:00,2024-07-26T07:00:00+00:00,4,2024-07-05T07:00:00+00:00,2024-07-26T07:00:00+00:00,4
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1w,2024,8,2024-08-02T07:00:00+00:00,2024-08-30T07:00:00+00:00,5,2024-08-02T07:00:00+00:00,2024-08-30T07:00:00+00:00,5
PF,PF2411,REVIEW_REQUIRED,2024-10-10,1w,2024,9,2024-09-06T07:00:00+00:00,2024-09-30T07:00:00+00:00,5,2024-09-06T07:00:00+00:00,2024-09-06T07:00:00+00:00,1
PF,PF2412,REVIEW_REQUIRED,2024-11-07,1d,2023,12,2023-12-15T07:00:00+00:00,2023-12-29T07:00:00+00:00,11,2023-12-15T07:00:00+00:00,2023-12-29T07:00:00+00:00,11
