product,contract_role,symbol_or_contract,period,year,status,issue_type,expected_start,expected_end,target_reason,evidence_source,provider,data_role,quality_status,start_date,end_date,row_count,db_market_data_file_id,standard_path,recommended_next_task
ad,dominant_main,ad.MAIN,30m,2023,not_applicable,not_applicable,,,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2025-06-10,2026-07-07,4136,40891,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ad/contract=ad.MAIN/ad_MAIN_30m_20230103_20260707_v2.parquet,
ad,dominant_main,ad.MAIN,30m,2024,not_applicable,not_applicable,,,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2025-06-10,2026-07-07,4136,40891,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ad/contract=ad.MAIN/ad_MAIN_30m_20230103_20260707_v2.parquet,
ad,dominant_main,ad.MAIN,30m,2025,covered_passed,,2025-06-10,2025-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2025-06-10,2026-07-07,4136,40891,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ad/contract=ad.MAIN/ad_MAIN_30m_20230103_20260707_v2.parquet,
ad,dominant_main,ad.MAIN,30m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2025-06-10,2026-07-07,4136,40891,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ad/contract=ad.MAIN/ad_MAIN_30m_20230103_20260707_v2.parquet,
ad,dominant_main,ad.MAIN,60m,2023,not_applicable,not_applicable,,,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2025-06-10,2026-07-07,2330,40892,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ad/contract=ad.MAIN/ad_MAIN_60m_20230103_20260707_v2.parquet,
ad,dominant_main,ad.MAIN,60m,2024,not_applicable,not_applicable,,,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2025-06-10,2026-07-07,2330,40892,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ad/contract=ad.MAIN/ad_MAIN_60m_20230103_20260707_v2.parquet,
ad,dominant_main,ad.MAIN,60m,2025,covered_passed,,2025-06-10,2025-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2025-06-10,2026-07-07,2330,40892,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ad/contract=ad.MAIN/ad_MAIN_60m_20230103_20260707_v2.parquet,
ad,dominant_main,ad.MAIN,60m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2025-06-10,2026-07-07,2330,40892,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ad/contract=ad.MAIN/ad_MAIN_60m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,1d,2020,covered_passed,,2020-01-02,2020-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56428,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1d,2021,covered_passed,,2021-01-01,2021-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56428,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1d,2022,covered_passed,,2022-01-01,2022-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56428,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1d,2023,covered_passed,,2023-01-01,2023-12-31,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56428,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1d,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56428,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1d,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56428,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1d,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56428,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1w,2020,covered_passed,,2020-01-02,2020-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56429,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1w,2021,covered_passed,,2021-01-01,2021-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56429,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1w,2022,covered_passed,,2022-01-01,2022-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56429,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1w,2023,covered_passed,,2023-01-01,2023-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56429,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1w,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56429,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1w,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56429,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1w,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56429,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20200102_20260711_v2.parquet,
ag,dominant_main,ag.MAIN,1m,2023,covered_passed,,2023-01-03,2023-12-31,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,462720,40894,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,1m,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,462720,40894,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,1m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,462720,40894,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,1m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,462720,40894,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,5m,2023,covered_passed,,2023-01-03,2023-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,92544,40895,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_5m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,5m,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,92544,40895,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_5m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,5m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,92544,40895,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_5m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,5m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,92544,40895,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_5m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,15m,2023,covered_passed,,2023-01-03,2023-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,30848,40896,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_15m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,15m,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,30848,40896,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_15m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,15m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,30848,40896,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_15m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,15m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,30848,40896,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_15m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,30m,2023,covered_passed,,2023-01-03,2023-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,15848,40897,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_30m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,30m,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,15848,40897,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_30m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,30m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,15848,40897,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_30m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,30m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,15848,40897,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_30m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,60m,2023,covered_passed,,2023-01-03,2023-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,9184,40898,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_60m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,60m,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,9184,40898,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_60m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,60m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,9184,40898,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_60m_20230103_20260707_v2.parquet,
ag,dominant_main,ag.MAIN,60m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,9184,40898,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_60m_20230103_20260707_v2.parquet,
al,dominant_main,al.MAIN,1d,2020,covered_passed,,2020-01-02,2020-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56430,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1d_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1d,2021,covered_passed,,2021-01-01,2021-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56430,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1d_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1d,2022,covered_passed,,2022-01-01,2022-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56430,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1d_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1d,2023,covered_passed,,2023-01-01,2023-12-31,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56430,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1d_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1d,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56430,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1d_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1d,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56430,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1d_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1d,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-02,2026-07-10,1579,56430,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1d_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1w,2020,covered_passed,,2020-01-02,2020-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56431,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1w_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1w,2021,covered_passed,,2021-01-01,2021-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56431,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1w_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1w,2022,covered_passed,,2022-01-01,2022-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56431,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1w_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1w,2023,covered_passed,,2023-01-01,2023-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56431,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1w_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1w,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56431,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1w_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1w,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56431,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1w_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1w,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2020-01-03,2026-07-10,334,56431,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1w_20200102_20260711_v2.parquet,
al,dominant_main,al.MAIN,1m,2023,covered_passed,,2023-01-03,2023-12-31,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,388560,40900,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1m_20230103_20260707_v2.parquet,
al,dominant_main,al.MAIN,1m,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,388560,40900,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1m_20230103_20260707_v2.parquet,
al,dominant_main,al.MAIN,1m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,388560,40900,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1m_20230103_20260707_v2.parquet,
al,dominant_main,al.MAIN,1m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,388560,40900,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1m_20230103_20260707_v2.parquet,
al,dominant_main,al.MAIN,5m,2023,covered_passed,,2023-01-03,2023-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,77712,40901,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_5m_20230103_20260707_v2.parquet,
al,dominant_main,al.MAIN,5m,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,77712,40901,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_5m_20230103_20260707_v2.parquet,
al,dominant_main,al.MAIN,5m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2026-07-07,77712,40901,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_5m_20230103_20260707_v2.parquet,
