product,previous_contract,contract,previous_mapping_date,roll_date,classification,boundary_status,calendar_contiguous,previous_close,current_open,price_difference,price_difference_status
sn,SN2403,SN2404,2024-02-22,2024-02-23,normal_roll,passed,True,,,,unavailable_informational
sn,SN2404,SN2405,2024-03-15,2024-03-18,normal_roll,passed,True,,,,unavailable_informational
sn,SN2405,SN2406,2024-04-11,2024-04-12,normal_roll,passed,True,,,,unavailable_informational
sn,SN2406,SN2407,2024-05-21,2024-05-22,normal_roll,passed,True,,,,unavailable_informational
sn,SN2407,SN2408,2024-06-19,2024-06-20,normal_roll,passed,True,,,,unavailable_informational
sn,SN2408,SN2409,2024-07-23,2024-07-24,normal_roll,passed,True,,,,unavailable_informational
sn,SN2409,SN2410,2024-08-21,2024-08-22,normal_roll,passed,True,,,,unavailable_informational
sn,SN2410,SN2411,2024-09-25,2024-09-26,normal_roll,passed,True,,,,unavailable_informational
sn,SN2411,SN2412,2024-10-22,2024-10-23,normal_roll,passed,True,,,,unavailable_informational
sn,SN2412,SN2501,2024-11-19,2024-11-20,normal_roll,passed,True,,,,unavailable_informational
sn,SN2501,SN2502,2024-12-23,2024-12-24,normal_roll,passed,True,,,,unavailable_informational
sn,SN2502,SN2503,2025-01-16,2025-01-17,normal_roll,passed,True,,,,unavailable_informational
sn,SN2503,SN2504,2025-02-20,2025-02-21,normal_roll,passed,True,,,,unavailable_informational
sn,SN2504,SN2505,2025-03-19,2025-03-20,normal_roll,passed,True,,,,unavailable_informational
sn,SN2505,SN2506,2025-04-25,2025-04-28,normal_roll,passed,True,,,,unavailable_informational
sn,SN2506,SN2507,2025-05-27,2025-05-28,normal_roll,passed,True,,,,unavailable_informational
sn,SN2507,SN2508,2025-06-25,2025-06-26,normal_roll,passed,True,,,,unavailable_informational
sn,SN2508,SN2509,2025-07-21,2025-07-22,normal_roll,passed,True,,,,unavailable_informational
sn,SN2509,SN2510,2025-08-25,2025-08-26,normal_roll,passed,True,,,,unavailable_informational
sn,SN2510,SN2511,2025-09-22,2025-09-23,normal_roll,passed,True,,,,unavailable_informational
sn,SN2511,SN2512,2025-10-20,2025-10-21,normal_roll,passed,True,,,,unavailable_informational
sn,SN2512,SN2601,2025-11-18,2025-11-19,normal_roll,passed,True,,,,unavailable_informational
sn,SN2601,SN2602,2025-12-15,2025-12-16,normal_roll,passed,True,,,,unavailable_informational
sn,SN2602,SN2603,2026-01-13,2026-01-14,normal_roll,passed,True,,,,unavailable_informational
sn,SN2603,SN2604,2026-02-24,2026-02-25,normal_roll,passed,True,,,,unavailable_informational
sn,SN2604,SN2605,2026-03-24,2026-03-25,normal_roll,passed,True,,,,unavailable_informational
sn,SN2605,SN2606,2026-04-21,2026-04-22,normal_roll,passed,True,,,,unavailable_informational
sn,SN2606,SN2607,2026-05-21,2026-05-22,normal_roll,passed,True,,,,unavailable_informational
sn,SN2607,SN2608,2026-06-23,2026-06-24,normal_roll,passed,True,,,,unavailable_informational
sp,SP1906,SP1909,2019-05-06,2019-05-07,normal_roll,passed,True,,,,unavailable_informational
sp,SP1909,SP2001,2019-08-09,2019-08-12,normal_roll,passed,True,,,,unavailable_informational
sp,SP2001,SP2005,2019-12-12,2019-12-13,normal_roll,passed,True,,,,unavailable_informational
sp,SP2005,SP2009,2020-04-03,2020-04-07,normal_roll,passed,True,,,,unavailable_informational
sp,SP2009,SP2012,2020-08-07,2020-08-10,normal_roll,passed,True,,,,unavailable_informational
sp,SP2012,SP2101,2020-11-06,2020-11-09,normal_roll,passed,True,,,,unavailable_informational
sp,SP2101,SP2103,2020-12-02,2020-12-03,normal_roll,passed,True,,,,unavailable_informational
sp,SP2103,SP2105,2021-02-03,2021-02-04,normal_roll,passed,True,,,,unavailable_informational
sp,SP2105,SP2106,2021-04-01,2021-04-02,normal_roll,passed,True,,,,unavailable_informational
sp,SP2106,SP2107,2021-05-12,2021-05-13,normal_roll,passed,True,,,,unavailable_informational
sp,SP2107,SP2109,2021-06-09,2021-06-10,normal_roll,passed,True,,,,unavailable_informational
sp,SP2109,SP2110,2021-08-16,2021-08-17,normal_roll,passed,True,,,,unavailable_informational
sp,SP2110,SP2111,2021-09-09,2021-09-10,normal_roll,passed,True,,,,unavailable_informational
sp,SP2111,SP2112,2021-10-19,2021-10-20,normal_roll,passed,True,,,,unavailable_informational
sp,SP2112,SP2201,2021-11-05,2021-11-08,normal_roll,passed,True,,,,unavailable_informational
sp,SP2201,SP2205,2021-12-13,2021-12-14,normal_roll,passed,True,,,,unavailable_informational
sp,SP2205,SP2209,2022-04-07,2022-04-08,normal_roll,passed,True,,,,unavailable_informational
sp,SP2209,SP2301,2022-08-11,2022-08-12,normal_roll,passed,True,,,,unavailable_informational
sp,SP2301,SP2305,2022-12-14,2022-12-15,normal_roll,passed,True,,,,unavailable_informational
sp,SP2305,SP2309,2023-04-14,2023-04-17,normal_roll,passed,True,,,,unavailable_informational
sp,SP2309,SP2401,2023-08-14,2023-08-15,normal_roll,passed,True,,,,unavailable_informational
sp,SP2401,SP2405,2023-12-12,2023-12-13,normal_roll,passed,True,,,,unavailable_informational
sp,SP2405,SP2409,2024-04-09,2024-04-10,normal_roll,passed,True,,,,unavailable_informational
sp,SP2409,SP2501,2024-08-15,2024-08-16,normal_roll,passed,True,,,,unavailable_informational
sp,SP2501,SP2503,2024-12-10,2024-12-11,normal_roll,passed,True,,,,unavailable_informational
sp,SP2503,SP2505,2025-02-07,2025-02-10,normal_roll,passed,True,,,,unavailable_informational
sp,SP2505,SP2507,2025-04-08,2025-04-09,normal_roll,passed,True,,,,unavailable_informational
sp,SP2507,SP2509,2025-06-03,2025-06-04,normal_roll,passed,True,,,,unavailable_informational
sp,SP2509,SP2511,2025-08-04,2025-08-05,normal_roll,passed,True,,,,unavailable_informational
sp,SP2511,SP2601,2025-10-13,2025-10-14,normal_roll,passed,True,,,,unavailable_informational
sp,SP2601,SP2605,2025-12-02,2025-12-03,normal_roll,passed,True,,,,unavailable_informational
sp,SP2605,SP2607,2026-04-08,2026-04-09,normal_roll,passed,True,,,,unavailable_informational
sp,SP2607,SP2609,2026-04-15,2026-04-16,normal_roll,passed,True,,,,unavailable_informational
sr,SR0605,SR0609,2006-02-21,2006-02-22,normal_roll,passed,True,,,,unavailable_informational
sr,SR0609,SR0701,2006-04-03,2006-04-04,normal_roll,passed,True,,,,unavailable_informational
sr,SR0701,SR0703,2006-05-10,2006-05-11,normal_roll,passed,True,,,,unavailable_informational
sr,SR0703,SR0705,2006-10-25,2006-10-26,normal_roll,passed,True,,,,unavailable_informational
sr,SR0705,SR0707,2007-03-20,2007-03-21,normal_roll,passed,True,,,,unavailable_informational
sr,SR0707,SR0709,2007-04-24,2007-04-25,normal_roll,passed,True,,,,unavailable_informational
sr,SR0709,SR0801,2007-05-31,2007-06-01,normal_roll,passed,True,,,,unavailable_informational
sr,SR0801,SR0805,2007-08-17,2007-08-20,normal_roll,passed,True,,,,unavailable_informational
sr,SR0805,SR0807,2007-12-10,2007-12-11,normal_roll,passed,True,,,,unavailable_informational
sr,SR0807,SR0809,2008-02-20,2008-02-21,normal_roll,passed,True,,,,unavailable_informational
sr,SR0809,SR0901,2008-04-16,2008-04-17,normal_roll,passed,True,,,,unavailable_informational
sr,SR0901,SR0905,2008-09-16,2008-09-17,normal_roll,passed,True,,,,unavailable_informational
sr,SR0905,SR0909,2009-02-02,2009-02-03,normal_roll,passed,True,,,,unavailable_informational
sr,SR0909,SR1001,2009-05-13,2009-05-14,normal_roll,passed,True,,,,unavailable_informational
sr,SR1001,SR1005,2009-07-31,2009-08-03,normal_roll,passed,True,,,,unavailable_informational
sr,SR1005,SR1009,2009-11-20,2009-11-23,normal_roll,passed,True,,,,unavailable_informational
sr,SR1009,SR1101,2010-03-18,2010-03-19,normal_roll,passed,True,,,,unavailable_informational
sr,SR1101,SR1105,2010-08-18,2010-08-19,normal_roll,passed,True,,,,unavailable_informational
sr,SR1105,SR1109,2010-11-01,2010-11-02,normal_roll,passed,True,,,,unavailable_informational
sr,SR1109,SR1201,2011-06-14,2011-06-15,normal_roll,passed,True,,,,unavailable_informational
sr,SR1201,SR1205,2011-09-19,2011-09-20,normal_roll,passed,True,,,,unavailable_informational
sr,SR1205,SR1209,2011-12-28,2011-12-29,normal_roll,passed,True,,,,unavailable_informational
sr,SR1209,SR1301,2012-05-28,2012-05-29,normal_roll,passed,True,,,,unavailable_informational
sr,SR1301,SR1305,2012-10-26,2012-10-29,normal_roll,passed,True,,,,unavailable_informational
sr,SR1305,SR1309,2013-01-23,2013-01-24,normal_roll,passed,True,,,,unavailable_informational
sr,SR1309,SR1401,2013-06-28,2013-07-01,normal_roll,passed,True,,,,unavailable_informational
sr,SR1401,SR1405,2013-11-11,2013-11-12,normal_roll,passed,True,,,,unavailable_informational
sr,SR1405,SR1409,2014-02-21,2014-02-24,normal_roll,passed,True,,,,unavailable_informational
sr,SR1409,SR1501,2014-06-18,2014-06-19,normal_roll,passed,True,,,,unavailable_informational
sr,SR1501,SR1505,2014-11-11,2014-11-12,normal_roll,passed,True,,,,unavailable_informational
sr,SR1505,SR1509,2015-02-13,2015-02-16,normal_roll,passed,True,,,,unavailable_informational
sr,SR1509,SR1601,2015-06-24,2015-06-25,normal_roll,passed,True,,,,unavailable_informational
sr,SR1601,SR1605,2015-11-17,2015-11-18,normal_roll,passed,True,,,,unavailable_informational
sr,SR1605,SR1609,2016-03-01,2016-03-02,normal_roll,passed,True,,,,unavailable_informational
sr,SR1609,SR1701,2016-07-21,2016-07-22,normal_roll,passed,True,,,,unavailable_informational
sr,SR1701,SR1705,2016-12-07,2016-12-08,normal_roll,passed,True,,,,unavailable_informational
sr,SR1705,SR1709,2017-03-30,2017-03-31,normal_roll,passed,True,,,,unavailable_informational
sr,SR1709,SR1801,2017-07-17,2017-07-18,normal_roll,passed,True,,,,unavailable_informational
sr,SR1801,SR1805,2017-12-13,2017-12-14,normal_roll,passed,True,,,,unavailable_informational
sr,SR1805,SR1809,2018-03-29,2018-03-30,normal_roll,passed,True,,,,unavailable_informational
sr,SR1809,SR1901,2018-07-30,2018-07-31,normal_roll,passed,True,,,,unavailable_informational
sr,SR1901,SR1905,2018-11-12,2018-11-13,normal_roll,passed,True,,,,unavailable_informational
sr,SR1905,SR1909,2019-03-19,2019-03-20,normal_roll,passed,True,,,,unavailable_informational
sr,SR1909,SR2001,2019-07-26,2019-07-29,normal_roll,passed,True,,,,unavailable_informational
sr,SR2001,SR2005,2019-12-03,2019-12-04,normal_roll,passed,True,,,,unavailable_informational
sr,SR2005,SR2009,2020-03-17,2020-03-18,normal_roll,passed,True,,,,unavailable_informational
sr,SR2009,SR2101,2020-08-04,2020-08-05,normal_roll,passed,True,,,,unavailable_informational
sr,SR2101,SR2105,2020-11-27,2020-11-30,normal_roll,passed,True,,,,unavailable_informational
sr,SR2105,SR2109,2021-03-16,2021-03-17,normal_roll,passed,True,,,,unavailable_informational
sr,SR2109,SR2201,2021-08-10,2021-08-11,normal_roll,passed,True,,,,unavailable_informational
sr,SR2201,SR2205,2021-12-03,2021-12-06,normal_roll,passed,True,,,,unavailable_informational
sr,SR2205,SR2209,2022-04-06,2022-04-07,normal_roll,passed,True,,,,unavailable_informational
sr,SR2209,SR2301,2022-08-10,2022-08-11,normal_roll,passed,True,,,,unavailable_informational
sr,SR2301,SR2303,2022-11-21,2022-11-22,normal_roll,passed,True,,,,unavailable_informational
sr,SR2303,SR2305,2023-01-30,2023-01-31,normal_roll,passed,True,,,,unavailable_informational
sr,SR2305,SR2307,2023-03-20,2023-03-21,normal_roll,passed,True,,,,unavailable_informational
sr,SR2307,SR2309,2023-05-11,2023-05-12,normal_roll,passed,True,,,,unavailable_informational
sr,SR2309,SR2401,2023-07-28,2023-07-31,normal_roll,passed,True,,,,unavailable_informational
sr,SR2401,SR2405,2023-12-04,2023-12-05,normal_roll,passed,True,,,,unavailable_informational
sr,SR2405,SR2409,2024-04-03,2024-04-08,normal_roll,passed,True,,,,unavailable_informational
sr,SR2409,SR2501,2024-08-12,2024-08-13,normal_roll,passed,True,,,,unavailable_informational
sr,SR2501,SR2505,2024-12-03,2024-12-04,normal_roll,passed,True,,,,unavailable_informational
sr,SR2505,SR2509,2025-04-08,2025-04-09,normal_roll,passed,True,,,,unavailable_informational
sr,SR2509,SR2601,2025-08-04,2025-08-05,normal_roll,passed,True,,,,unavailable_informational
sr,SR2601,SR2605,2025-12-09,2025-12-10,normal_roll,passed,True,,,,unavailable_informational
sr,SR2605,SR2609,2026-03-31,2026-04-01,normal_roll,passed,True,,,,unavailable_informational
ss,SS2002,SS2006,2019-12-30,2019-12-31,normal_roll,passed,True,,,,unavailable_informational
ss,SS2006,SS2007,2020-04-27,2020-04-28,normal_roll,passed,True,,,,unavailable_informational
ss,SS2007,SS2008,2020-05-27,2020-05-28,normal_roll,passed,True,,,,unavailable_informational
ss,SS2008,SS2009,2020-06-30,2020-07-01,normal_roll,passed,True,,,,unavailable_informational
ss,SS2009,SS2010,2020-07-30,2020-07-31,normal_roll,passed,True,,,,unavailable_informational
ss,SS2010,SS2011,2020-08-24,2020-08-25,normal_roll,passed,True,,,,unavailable_informational
ss,SS2011,SS2012,2020-09-25,2020-09-28,normal_roll,passed,True,,,,unavailable_informational
ss,SS2012,SS2101,2020-10-23,2020-10-26,normal_roll,passed,True,,,,unavailable_informational
ss,SS2101,SS2102,2020-11-23,2020-11-24,normal_roll,passed,True,,,,unavailable_informational
ss,SS2102,SS2103,2020-12-24,2020-12-25,normal_roll,passed,True,,,,unavailable_informational
ss,SS2103,SS2104,2021-01-25,2021-01-26,normal_roll,passed,True,,,,unavailable_informational
ss,SS2104,SS2105,2021-02-25,2021-02-26,normal_roll,passed,True,,,,unavailable_informational
ss,SS2105,SS2106,2021-03-25,2021-03-26,normal_roll,passed,True,,,,unavailable_informational
ss,SS2106,SS2107,2021-04-30,2021-05-06,normal_roll,passed,True,,,,unavailable_informational
ss,SS2107,SS2108,2021-06-07,2021-06-08,normal_roll,passed,True,,,,unavailable_informational
ss,SS2108,SS2109,2021-07-23,2021-07-26,normal_roll,passed,True,,,,unavailable_informational
ss,SS2109,SS2110,2021-08-24,2021-08-25,normal_roll,passed,True,,,,unavailable_informational
ss,SS2110,SS2111,2021-09-27,2021-09-28,normal_roll,passed,True,,,,unavailable_informational
ss,SS2111,SS2112,2021-10-22,2021-10-25,normal_roll,passed,True,,,,unavailable_informational
ss,SS2112,SS2201,2021-11-11,2021-11-12,normal_roll,passed,True,,,,unavailable_informational
ss,SS2201,SS2202,2021-12-15,2021-12-16,normal_roll,passed,True,,,,unavailable_informational
ss,SS2202,SS2203,2022-01-17,2022-01-18,normal_roll,passed,True,,,,unavailable_informational
ss,SS2203,SS2204,2022-02-18,2022-02-21,normal_roll,passed,True,,,,unavailable_informational
ss,SS2204,SS2205,2022-03-24,2022-03-25,normal_roll,passed,True,,,,unavailable_informational
ss,SS2205,SS2206,2022-04-21,2022-04-22,normal_roll,passed,True,,,,unavailable_informational
ss,SS2206,SS2207,2022-05-26,2022-05-27,normal_roll,passed,True,,,,unavailable_informational
ss,SS2207,SS2208,2022-06-24,2022-06-27,normal_roll,passed,True,,,,unavailable_informational
ss,SS2208,SS2209,2022-07-21,2022-07-22,normal_roll,passed,True,,,,unavailable_informational
ss,SS2209,SS2210,2022-08-23,2022-08-24,normal_roll,passed,True,,,,unavailable_informational
ss,SS2210,SS2211,2022-09-22,2022-09-23,normal_roll,passed,True,,,,unavailable_informational
ss,SS2211,SS2212,2022-10-21,2022-10-24,normal_roll,passed,True,,,,unavailable_informational
ss,SS2212,SS2301,2022-11-22,2022-11-23,normal_roll,passed,True,,,,unavailable_informational
ss,SS2301,SS2302,2022-12-20,2022-12-21,normal_roll,passed,True,,,,unavailable_informational
ss,SS2302,SS2303,2023-01-16,2023-01-17,normal_roll,passed,True,,,,unavailable_informational
ss,SS2303,SS2304,2023-02-21,2023-02-22,normal_roll,passed,True,,,,unavailable_informational
ss,SS2304,SS2305,2023-03-20,2023-03-21,normal_roll,passed,True,,,,unavailable_informational
ss,SS2305,SS2306,2023-04-14,2023-04-17,normal_roll,passed,True,,,,unavailable_informational
ss,SS2306,SS2307,2023-05-18,2023-05-19,normal_roll,passed,True,,,,unavailable_informational
ss,SS2307,SS2308,2023-06-20,2023-06-21,normal_roll,passed,True,,,,unavailable_informational
ss,SS2308,SS2309,2023-07-17,2023-07-18,normal_roll,passed,True,,,,unavailable_informational
ss,SS2309,SS2310,2023-08-11,2023-08-14,normal_roll,passed,True,,,,unavailable_informational
ss,SS2310,SS2311,2023-09-06,2023-09-07,normal_roll,passed,True,,,,unavailable_informational
ss,SS2311,SS2312,2023-10-17,2023-10-18,normal_roll,passed,True,,,,unavailable_informational
ss,SS2312,SS2401,2023-11-13,2023-11-14,normal_roll,passed,True,,,,unavailable_informational
ss,SS2401,SS2402,2023-12-08,2023-12-11,normal_roll,passed,True,,,,unavailable_informational
ss,SS2402,SS2403,2024-01-05,2024-01-08,normal_roll,passed,True,,,,unavailable_informational
ss,SS2403,SS2405,2024-02-05,2024-02-06,normal_roll,passed,True,,,,unavailable_informational
ss,SS2405,SS2409,2024-04-15,2024-04-16,normal_roll,passed,True,,,,unavailable_informational
ss,SS2409,SS2410,2024-08-02,2024-08-05,normal_roll,passed,True,,,,unavailable_informational
ss,SS2410,SS2411,2024-08-28,2024-08-29,normal_roll,passed,True,,,,unavailable_informational
ss,SS2411,SS2412,2024-09-26,2024-09-27,normal_roll,passed,True,,,,unavailable_informational
ss,SS2412,SS2501,2024-11-08,2024-11-11,normal_roll,passed,True,,,,unavailable_informational
ss,SS2501,SS2502,2024-12-13,2024-12-16,normal_roll,passed,True,,,,unavailable_informational
ss,SS2502,SS2503,2024-12-31,2025-01-02,normal_roll,passed,True,,,,unavailable_informational
ss,SS2503,SS2505,2025-02-13,2025-02-14,normal_roll,passed,True,,,,unavailable_informational
ss,SS2505,SS2506,2025-04-08,2025-04-09,normal_roll,passed,True,,,,unavailable_informational
ss,SS2506,SS2507,2025-05-07,2025-05-08,normal_roll,passed,True,,,,unavailable_informational
ss,SS2507,SS2508,2025-05-30,2025-06-03,normal_roll,passed,True,,,,unavailable_informational
ss,SS2508,SS2509,2025-07-14,2025-07-15,normal_roll,passed,True,,,,unavailable_informational
ss,SS2509,SS2510,2025-08-08,2025-08-11,normal_roll,passed,True,,,,unavailable_informational
ss,SS2510,SS2511,2025-09-04,2025-09-05,normal_roll,passed,True,,,,unavailable_informational
ss,SS2511,SS2512,2025-09-29,2025-09-30,normal_roll,passed,True,,,,unavailable_informational
ss,SS2512,SS2601,2025-11-06,2025-11-07,normal_roll,passed,True,,,,unavailable_informational
ss,SS2601,SS2602,2025-12-09,2025-12-10,normal_roll,passed,True,,,,unavailable_informational
ss,SS2602,SS2603,2026-01-06,2026-01-07,normal_roll,passed,True,,,,unavailable_informational
ss,SS2603,SS2604,2026-02-02,2026-02-03,normal_roll,passed,True,,,,unavailable_informational
ss,SS2604,SS2605,2026-03-02,2026-03-03,normal_roll,passed,True,,,,unavailable_informational
ss,SS2605,SS2606,2026-04-14,2026-04-15,normal_roll,passed,True,,,,unavailable_informational
ss,SS2606,SS2607,2026-05-13,2026-05-14,normal_roll,passed,True,,,,unavailable_informational
ss,SS2607,SS2608,2026-06-12,2026-06-15,normal_roll,passed,True,,,,unavailable_informational
t,T1509,T1512,2015-08-12,2015-08-13,normal_roll,passed,True,,,,unavailable_informational
t,T1512,T1603,2015-11-16,2015-11-17,normal_roll,passed,True,,,,unavailable_informational
