product,instrument,contract,contract_role,period,provider,source_interval,data_version,start_datetime,end_datetime,row_count,file_count,schema_version,manifest_status,checksum_status,quality_status,db_registration_status,active_status,file_path,physical_exists,duckdb_row_count,row_count_status
oi,oi,OI2505,actual_contract,30m,rqdata,,,2024-11-29,2025-04-07,984,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=OI2505/OI2505_30m_20241202_20250407.parquet,True,984.0,matched
oi,oi,OI2509,actual_contract,30m,rqdata,,,2025-04-07,2025-08-08,1012,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=OI2509/OI2509_30m_20250408_20250808.parquet,True,1012.0,matched
oi,oi,OI2601,actual_contract,30m,rqdata,,,2025-08-08,2025-12-08,956,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=OI2601/OI2601_30m_20250811_20251208.parquet,True,956.0,matched
oi,oi,OI2605,actual_contract,30m,rqdata,,,2025-12-08,2026-04-13,960,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=OI2605/OI2605_30m_20251209_20260413.parquet,True,960.0,matched
oi,oi,OI2609,actual_contract,30m,rqdata,,,2026-03-31,2026-07-07,768,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=OI2609/OI2609_30m_20260401_20260707.parquet,True,768.0,matched
oi,oi,OI2609,actual_contract,30m,rqdata,,,2026-04-13,2026-07-07,676,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=OI2609/OI2609_30m_20260414_20260707.parquet,True,676.0,matched
oi,oi,oi.MAIN,dominant_main,30m,rqdata,,,2020-01-02,2026-07-10,18528,1,,summary_only,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_30m_20200102_20260711_v2.parquet,True,18528.0,matched
oi,oi,oi.MAIN,dominant_main,30m,rqdata,,,2023-01-03,2026-07-07,10080,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_30m_20230103_20260707_v2.parquet,True,10080.0,matched
oi,oi,oi.MAIN,dominant_main,30m,rqdata,,,2023-01-03,2026-07-10,10116,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_30m_20230103_20260711_v2.parquet,True,10116.0,matched
oi,oi,OI2305,actual_contract,5m,rqdata,,,2023-01-03,2023-04-11,4413,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=oi/contract=OI2305/OI2305_5m_20230103_20230411.parquet,True,4413.0,matched
oi,oi,OI2309,actual_contract,5m,rqdata,,,2023-04-11,2023-07-27,4920,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=oi/contract=OI2309/OI2309_5m_20230412_20230727.parquet,True,4920.0,matched
oi,oi,OI2311,actual_contract,5m,rqdata,,,2023-07-27,2023-08-30,1656,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=oi/contract=OI2311/OI2311_5m_20230728_20230830.parquet,True,1656.0,matched
