product,contract_role,contract_code,period,duplicate_group_size,data_version,disposition,end_time,file_path,issue_class,market_data_file_id,quality_status,start_time
sp,dominant_main,sp.MAIN,1m,2,rqdata_sp_standard_1m_20181127_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1m_20181127_20260711_v2.parquet,duplicate_active,82740,passed,2018-11-27T09:01:00+00:00
sr,actual_contract,SR2005,1d,2,rq_acb_sr_SR2005_1d_20200102_20200317_v1,requires_supersede_decision,2020-03-17T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=SR2005/SR2005_1d_20200102_20200317.parquet,duplicate_active,70563,passed,2020-01-02T00:00:00+00:00
sr,actual_contract,SR2005,1d,2,rq_acb_sr_SR2005_1d_20191204_20200317_v1,requires_supersede_decision,2020-03-17T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=SR2005/SR2005_1d_20191204_20200317.parquet,duplicate_active,89272,passed,2019-12-04T00:00:00+00:00
sr,actual_contract,SR2005,1w,2,rq_acb_sr_SR2005_1w_20200102_20200317_v1,requires_supersede_decision,2020-03-13T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sr/contract=SR2005/SR2005_1w_20200102_20200317.parquet,duplicate_active,70565,passed,2020-01-10T00:00:00+00:00
sr,actual_contract,SR2005,1w,2,rq_acb_sr_SR2005_1w_20191204_20200317_v1,requires_supersede_decision,2020-03-13T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sr/contract=SR2005/SR2005_1w_20191204_20200317.parquet,duplicate_active,89274,passed,2019-12-13T00:00:00+00:00
sr,actual_contract,SR2303,1d,2,rq_acb_sr_SR2303_1d_20230103_20230130_v1,requires_supersede_decision,2023-01-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=SR2303/SR2303_1d_20230103_20230130.parquet,duplicate_active,43545,passed,2023-01-03T00:00:00+00:00
sr,actual_contract,SR2303,1d,2,rq_acb_sr_SR2303_1d_20221122_20230130_v1,requires_supersede_decision,2023-01-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=SR2303/SR2303_1d_20221122_20230130.parquet,duplicate_active,89276,passed,2022-11-22T00:00:00+00:00
sr,actual_contract,SR2303,1m,2,rq_acb_sr_SR2303_1m_20230103_20230130_v1,requires_supersede_decision,2023-01-30T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sr/contract=SR2303/SR2303_1m_20230103_20230130.parquet,duplicate_active,51984,passed,2023-01-03T09:01:00+00:00
sr,actual_contract,SR2303,1m,2,rq_acb_sr_SR2303_1m_20221122_20230130_v1,requires_supersede_decision,2023-01-30T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sr/contract=SR2303/SR2303_1m_20221122_20230130.parquet,duplicate_active,102245,passed,2022-11-21T21:01:00+00:00
sr,actual_contract,SR2303,1w,2,rq_acb_sr_SR2303_1w_20221122_20221230_v1,requires_supersede_decision,2022-12-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sr/contract=SR2303/SR2303_1w_20221122_20221230.parquet,duplicate_active,70601,passed,2022-12-02T00:00:00+00:00
sr,actual_contract,SR2303,1w,2,rq_acb_sr_SR2303_1w_20221122_20230130_v1,requires_supersede_decision,2023-01-20T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sr/contract=SR2303/SR2303_1w_20221122_20230130.parquet,duplicate_active,89278,passed,2022-12-02T00:00:00+00:00
sr,dominant_main,sr.MAIN,1d,2,rqdata_sr_standard_1d_20200102_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1d_20200102_20260711_v2.parquet,duplicate_active,56542,passed,2020-01-02T00:00:00+00:00
sr,dominant_main,sr.MAIN,1d,2,rqdata_sr_standard_1d_20060106_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1d_20060106_20260711_v2.parquet,duplicate_active,82677,passed,2006-01-06T00:00:00+00:00
sr,dominant_main,sr.MAIN,1m,2,rqdata_sr_standard_1m_20200102_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1m_20200102_20260711_v2.parquet,duplicate_active,71328,passed,2020-01-02T09:01:00+00:00
sr,dominant_main,sr.MAIN,1m,2,rqdata_sr_standard_1m_20060106_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1m_20060106_20260711_v2.parquet,duplicate_active,82770,passed,2010-01-04T09:01:00+00:00
ss,actual_contract,SS2006,1d,2,rq_acb_ss_SS2006_1d_20200102_20200427_v1,requires_supersede_decision,2020-04-27T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ss/contract=SS2006/SS2006_1d_20200102_20200427.parquet,duplicate_active,70603,passed,2020-01-02T00:00:00+00:00
ss,actual_contract,SS2006,1d,2,rq_acb_ss_SS2006_1d_20191231_20200427_v1,requires_supersede_decision,2020-04-27T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ss/contract=SS2006/SS2006_1d_20191231_20200427.parquet,duplicate_active,89307,passed,2019-12-31T00:00:00+00:00
ss,actual_contract,SS2006,1w,2,rq_acb_ss_SS2006_1w_20200102_20200427_v1,requires_supersede_decision,2020-04-24T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ss/contract=SS2006/SS2006_1w_20200102_20200427.parquet,duplicate_active,70605,passed,2020-01-10T00:00:00+00:00
ss,actual_contract,SS2006,1w,2,rq_acb_ss_SS2006_1w_20191231_20200427_v1,requires_supersede_decision,2020-04-24T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ss/contract=SS2006/SS2006_1w_20191231_20200427.parquet,duplicate_active,89309,passed,2020-01-10T00:00:00+00:00
ss,actual_contract,SS2302,1d,2,rq_acb_ss_SS2302_1d_20230103_20230116_v1,requires_supersede_decision,2023-01-16T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ss/contract=SS2302/SS2302_1d_20230103_20230116.parquet,duplicate_active,43570,passed,2023-01-03T00:00:00+00:00
ss,actual_contract,SS2302,1d,2,rq_acb_ss_SS2302_1d_20221221_20230116_v1,requires_supersede_decision,2023-01-16T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ss/contract=SS2302/SS2302_1d_20221221_20230116.parquet,duplicate_active,89311,passed,2022-12-21T00:00:00+00:00
ss,actual_contract,SS2302,1m,2,rq_acb_ss_SS2302_1m_20230103_20230116_v1,requires_supersede_decision,2023-01-16T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ss/contract=SS2302/SS2302_1m_20230103_20230116.parquet,duplicate_active,48642,passed,2023-01-03T09:01:00+00:00
ss,actual_contract,SS2302,1m,2,rq_acb_ss_SS2302_1m_20221221_20230116_v1,requires_supersede_decision,2023-01-16T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ss/contract=SS2302/SS2302_1m_20221221_20230116.parquet,duplicate_active,102313,passed,2022-12-20T21:01:00+00:00
ss,actual_contract,SS2302,1w,2,rq_acb_ss_SS2302_1w_20221221_20221230_v1,requires_supersede_decision,2022-12-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ss/contract=SS2302/SS2302_1w_20221221_20221230.parquet,duplicate_active,70733,passed,2022-12-30T00:00:00+00:00
ss,actual_contract,SS2302,1w,2,rq_acb_ss_SS2302_1w_20221221_20230116_v1,requires_supersede_decision,2023-01-13T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ss/contract=SS2302/SS2302_1w_20221221_20230116.parquet,duplicate_active,89313,passed,2022-12-30T00:00:00+00:00
ss,actual_contract,SS2608,1d,2,rq_acb_ss_SS2608_1d_20260401_20260707_v1,requires_supersede_decision,2026-07-07T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ss/contract=SS2608/SS2608_1d_20260401_20260707.parquet,duplicate_active,34405,passed,2026-04-01T15:00:00+00:00
ss,actual_contract,SS2608,1d,2,rq_acb_ss_SS2608_1d_20260615_20260707_v1,requires_supersede_decision,2026-07-07T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ss/contract=SS2608/SS2608_1d_20260615_20260707.parquet,duplicate_active,43644,passed,2026-06-15T00:00:00+00:00
ss,dominant_main,ss.MAIN,1d,2,rqdata_ss_standard_1d_20200102_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1d_20200102_20260711_v2.parquet,duplicate_active,56544,passed,2020-01-02T00:00:00+00:00
ss,dominant_main,ss.MAIN,1d,2,rqdata_ss_standard_1d_20190925_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1d_20190925_20260711_v2.parquet,duplicate_active,82729,passed,2019-09-25T00:00:00+00:00
ss,dominant_main,ss.MAIN,1m,2,rqdata_ss_standard_1m_20200102_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1m_20200102_20260711_v2.parquet,duplicate_active,71299,passed,2020-01-02T09:01:00+00:00
ss,dominant_main,ss.MAIN,1m,2,rqdata_ss_standard_1m_20190925_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1m_20190925_20260711_v2.parquet,duplicate_active,82734,passed,2019-09-25T09:01:00+00:00
t,actual_contract,T2003,1d,2,rq_acb_t_T2003_1d_20200102_20200214_v1,requires_supersede_decision,2020-02-14T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=t/contract=T2003/T2003_1d_20200102_20200214.parquet,duplicate_active,70735,passed,2020-01-02T00:00:00+00:00
t,actual_contract,T2003,1d,2,rq_acb_t_T2003_1d_20191118_20200214_v1,requires_supersede_decision,2020-02-14T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=t/contract=T2003/T2003_1d_20191118_20200214.parquet,duplicate_active,89425,passed,2019-11-18T00:00:00+00:00
t,actual_contract,T2003,1w,2,rq_acb_t_T2003_1w_20200102_20200214_v1,requires_supersede_decision,2020-02-14T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=t/contract=T2003/T2003_1w_20200102_20200214.parquet,duplicate_active,70737,passed,2020-01-10T00:00:00+00:00
t,actual_contract,T2003,1w,2,rq_acb_t_T2003_1w_20191118_20200214_v1,requires_supersede_decision,2020-02-14T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=t/contract=T2003/T2003_1w_20191118_20200214.parquet,duplicate_active,89427,passed,2019-11-22T00:00:00+00:00
t,actual_contract,T2303,1d,2,rq_acb_t_T2303_1d_20230103_20230220_v1,requires_supersede_decision,2023-02-20T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=t/contract=T2303/T2303_1d_20230103_20230220.parquet,duplicate_active,43647,passed,2023-01-03T00:00:00+00:00
t,actual_contract,T2303,1d,2,rq_acb_t_T2303_1d_20221118_20230220_v1,requires_supersede_decision,2023-02-20T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=t/contract=T2303/T2303_1d_20221118_20230220.parquet,duplicate_active,89429,passed,2022-11-18T00:00:00+00:00
t,actual_contract,T2303,1m,2,rq_acb_t_T2303_1m_20230103_20230220_v1,requires_supersede_decision,2023-02-20T15:15:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=t/contract=T2303/T2303_1m_20230103_20230220.parquet,duplicate_active,49662,passed,2023-01-03T09:31:00+00:00
t,actual_contract,T2303,1m,2,rq_acb_t_T2303_1m_20221118_20230220_v1,requires_supersede_decision,2023-02-20T15:15:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=t/contract=T2303/T2303_1m_20221118_20230220.parquet,duplicate_active,102375,passed,2022-11-18T09:31:00+00:00
t,actual_contract,T2303,1w,2,rq_acb_t_T2303_1w_20221118_20221230_v1,requires_supersede_decision,2022-12-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=t/contract=T2303/T2303_1w_20221118_20221230.parquet,duplicate_active,70785,passed,2022-11-25T00:00:00+00:00
t,actual_contract,T2303,1w,2,rq_acb_t_T2303_1w_20221118_20230220_v1,requires_supersede_decision,2023-02-17T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=t/contract=T2303/T2303_1w_20221118_20230220.parquet,duplicate_active,89431,passed,2022-11-25T00:00:00+00:00
t,actual_contract,T2609,1d,2,rq_acb_t_T2609_1d_20260401_20260707_v1,requires_supersede_decision,2026-07-07T15:15:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=t/contract=T2609/T2609_1d_20260401_20260707.parquet,duplicate_active,34412,passed,2026-04-01T15:15:00+00:00
t,actual_contract,T2609,1d,2,rq_acb_t_T2609_1d_20260525_20260707_v1,requires_supersede_decision,2026-07-07T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=t/contract=T2609/T2609_1d_20260525_20260707.parquet,duplicate_active,43675,passed,2026-05-25T00:00:00+00:00
t,dominant_main,t.MAIN,1d,2,rqdata_t_standard_1d_20200102_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_1d_20200102_20260711_v2.parquet,duplicate_active,56546,passed,2020-01-02T00:00:00+00:00
t,dominant_main,t.MAIN,1d,2,rqdata_t_standard_1d_20150320_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_1d_20150320_20260711_v2.parquet,duplicate_active,82713,passed,2015-03-20T00:00:00+00:00
t,dominant_main,t.MAIN,1m,2,rqdata_t_standard_1m_20200102_20260711_v2,requires_supersede_decision,2026-07-10T15:15:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_1m_20200102_20260711_v2.parquet,duplicate_active,71526,passed,2020-01-02T09:16:00+00:00
t,dominant_main,t.MAIN,1m,2,rqdata_t_standard_1m_20150320_20260711_v2,requires_supersede_decision,2026-07-10T15:15:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_1m_20150320_20260711_v2.parquet,duplicate_active,82750,passed,2015-03-20T09:16:00+00:00
ta,actual_contract,TA2005,1d,2,rq_acb_ta_TA2005_1d_20200102_20200330_v1,requires_supersede_decision,2020-03-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ta/contract=TA2005/TA2005_1d_20200102_20200330.parquet,duplicate_active,70787,passed,2020-01-02T00:00:00+00:00
ta,actual_contract,TA2005,1d,2,rq_acb_ta_TA2005_1d_20191211_20200330_v1,requires_supersede_decision,2020-03-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ta/contract=TA2005/TA2005_1d_20191211_20200330.parquet,duplicate_active,89477,passed,2019-12-11T00:00:00+00:00
ta,actual_contract,TA2005,1w,2,rq_acb_ta_TA2005_1w_20200102_20200330_v1,requires_supersede_decision,2020-03-27T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ta/contract=TA2005/TA2005_1w_20200102_20200330.parquet,duplicate_active,70789,passed,2020-01-10T00:00:00+00:00
ta,actual_contract,TA2005,1w,2,rq_acb_ta_TA2005_1w_20191211_20200330_v1,requires_supersede_decision,2020-03-27T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ta/contract=TA2005/TA2005_1w_20191211_20200330.parquet,duplicate_active,89479,passed,2019-12-20T00:00:00+00:00
ta,actual_contract,TA2305,1d,2,rq_acb_ta_TA2305_1d_20221208_20221230_v1,requires_supersede_decision,2022-12-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ta/contract=TA2305/TA2305_1d_20221208_20221230.parquet,duplicate_active,70823,passed,2022-12-08T00:00:00+00:00
ta,actual_contract,TA2305,1d,2,rq_acb_ta_TA2305_1d_20221208_20230411_v1,requires_supersede_decision,2023-04-11T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ta/contract=TA2305/TA2305_1d_20221208_20230411.parquet,duplicate_active,89481,passed,2022-12-08T00:00:00+00:00
ta,actual_contract,TA2305,1m,2,rq_acb_ta_TA2305_1m_20230103_20230411_v1,requires_supersede_decision,2023-04-11T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ta/contract=TA2305/TA2305_1m_20230103_20230411.parquet,duplicate_active,55196,passed,2023-01-03T09:01:00+00:00
ta,actual_contract,TA2305,1m,2,rq_acb_ta_TA2305_1m_20221208_20230411_v1,requires_supersede_decision,2023-04-11T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ta/contract=TA2305/TA2305_1m_20221208_20230411.parquet,duplicate_active,102457,passed,2022-12-07T21:01:00+00:00
ta,actual_contract,TA2305,1w,2,rq_acb_ta_TA2305_1w_20221208_20221230_v1,requires_supersede_decision,2022-12-30T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ta/contract=TA2305/TA2305_1w_20221208_20221230.parquet,duplicate_active,70825,passed,2022-12-16T00:00:00+00:00
ta,actual_contract,TA2305,1w,2,rq_acb_ta_TA2305_1w_20221208_20230411_v1,requires_supersede_decision,2023-04-07T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ta/contract=TA2305/TA2305_1w_20221208_20230411.parquet,duplicate_active,89483,passed,2022-12-16T00:00:00+00:00
ta,actual_contract,TA2609,1d,2,rq_acb_ta_TA2609_1d_20260401_20260707_v1,requires_supersede_decision,2026-07-07T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ta/contract=TA2609/TA2609_1d_20260401_20260707.parquet,duplicate_active,34419,passed,2026-04-01T15:00:00+00:00
ta,actual_contract,TA2609,1d,2,rq_acb_ta_TA2609_1d_20260415_20260707_v1,requires_supersede_decision,2026-07-07T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ta/contract=TA2609/TA2609_1d_20260415_20260707.parquet,duplicate_active,43678,passed,2026-04-15T00:00:00+00:00
ta,dominant_main,ta.MAIN,1d,2,rqdata_ta_standard_1d_20200102_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1d_20200102_20260711_v2.parquet,duplicate_active,56548,passed,2020-01-02T00:00:00+00:00
ta,dominant_main,ta.MAIN,1d,2,rqdata_ta_standard_1d_20061218_20260711_v2,requires_supersede_decision,2026-07-10T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1d_20061218_20260711_v2.parquet,duplicate_active,82679,passed,2006-12-18T00:00:00+00:00
ta,dominant_main,ta.MAIN,1m,2,rqdata_ta_standard_1m_20200102_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1m_20200102_20260711_v2.parquet,duplicate_active,71329,passed,2020-01-02T09:01:00+00:00
ta,dominant_main,ta.MAIN,1m,2,rqdata_ta_standard_1m_20061218_20260711_v2,requires_supersede_decision,2026-07-10T15:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1m_20061218_20260711_v2.parquet,duplicate_active,82772,passed,2010-01-04T09:01:00+00:00
tf,actual_contract,TF2003,1d,2,rq_acb_tf_TF2003_1d_20200102_20200218_v1,requires_supersede_decision,2020-02-18T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=tf/contract=TF2003/TF2003_1d_20200102_20200218.parquet,duplicate_active,70827,passed,2020-01-02T00:00:00+00:00
tf,actual_contract,TF2003,1d,2,rq_acb_tf_TF2003_1d_20191120_20200218_v1,requires_supersede_decision,2020-02-18T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=tf/contract=TF2003/TF2003_1d_20191120_20200218.parquet,duplicate_active,89573,passed,2019-11-20T00:00:00+00:00
tf,actual_contract,TF2003,1w,2,rq_acb_tf_TF2003_1w_20200102_20200218_v1,requires_supersede_decision,2020-02-14T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=tf/contract=TF2003/TF2003_1w_20200102_20200218.parquet,duplicate_active,70829,passed,2020-01-10T00:00:00+00:00
tf,actual_contract,TF2003,1w,2,rq_acb_tf_TF2003_1w_20191120_20200218_v1,requires_supersede_decision,2020-02-14T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=tf/contract=TF2003/TF2003_1w_20191120_20200218.parquet,duplicate_active,89575,passed,2019-11-29T00:00:00+00:00
tf,actual_contract,TF2303,1d,2,rq_acb_tf_TF2303_1d_20230103_20230217_v1,requires_supersede_decision,2023-02-17T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=tf/contract=TF2303/TF2303_1d_20230103_20230217.parquet,duplicate_active,43680,passed,2023-01-03T00:00:00+00:00
tf,actual_contract,TF2303,1d,2,rq_acb_tf_TF2303_1d_20221118_20230217_v1,requires_supersede_decision,2023-02-17T00:00:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=tf/contract=TF2303/TF2303_1d_20221118_20230217.parquet,duplicate_active,89577,passed,2022-11-18T00:00:00+00:00
tf,actual_contract,TF2303,1m,2,rq_acb_tf_TF2303_1m_20230103_20230217_v1,requires_supersede_decision,2023-02-17T15:15:00+00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=tf/contract=TF2303/TF2303_1m_20230103_20230217.parquet,duplicate_active,45480,passed,2023-01-03T09:31:00+00:00
