profile_id,instrument_symbol,contract_code,period,market_data_file_id,checksum,checksum_ok
intraday_research_v1,l,l.MAIN,15m,56207,d525597b8129c125afeb9767ac76c1757788523374e99c61f52c32630d6788ae,True
intraday_research_v1,l,l.MAIN,1d,56486,cb4e4279f66f4f346dd12f501cf96c6de409f7c6bc62197dc80265d8fbe0a657,True
intraday_research_v1,l,l.MAIN,1m,56011,f6e3134ed1c9448171ea3aed04c3d71f0ffc4fddf89600eec84ff5eaa753d041,True
intraday_research_v1,l,l.MAIN,30m,56208,3bd1d483cb89f200018fb3eb99df5adf5668537604d67f7ccbbefd8ed2d9d9e1,True
intraday_research_v1,l,l.MAIN,5m,56206,11177109da6dbb26c67c689cb49d4df865c4bc6663825489c3bbd3ff8cf99cf2,True
intraday_research_v1,l,l.MAIN,60m,56209,a76c661a18acb1a3933736f1a1274694ff4b6b5af2b91978824a58a4df8ff924,True
intraday_research_v1,l_f,l_f.MAIN,15m,56211,847af901e930aa75b76567e282d1a9ee1ab2d5a419624f43ed2edd5f32757f6d,True
intraday_research_v1,l_f,l_f.MAIN,1d,55868,8a8c3c1d860a66945bf62c4056c4197304ee5b0258535408d009af49eeb2fb11,True
intraday_research_v1,l_f,l_f.MAIN,1m,56012,0c6c41173d76f288d36ed3306fdc2ae423014cdf34d5d7ddf052033a96b731e5,True
intraday_research_v1,l_f,l_f.MAIN,30m,56212,f54683ab23be2044b71dccf8e20bced0360233284877e9fa406210023012d73a,True
intraday_research_v1,l_f,l_f.MAIN,5m,56210,bcdb1a9cea3006d3123b2fc301eb9b6f58919a0cbf8cf40747855048573f93a7,True
intraday_research_v1,l_f,l_f.MAIN,60m,56213,cb4fe18b62bfea12f73a53d2ac6be6d00665695f3ae2dd117df4b572fda67bc6,True
intraday_research_v1,lc,lc.MAIN,15m,56215,d0f52cf8cfd5f84c8ad41f8f422ccc15269c03bf98dde7515b422ea2c1767479,True
intraday_research_v1,lc,lc.MAIN,1d,55870,54761b7d670bffd7729824abd1f0d31d953319471b8109d23751dc0b4eab3b72,True
intraday_research_v1,lc,lc.MAIN,1m,56013,770674ac444ab39e8de19a661c03e1d245eb10cce2a8cb8175b5384985f30ea2,True
intraday_research_v1,lc,lc.MAIN,30m,56216,9fb52798d0334dc090569d296ddc8d47b6e0d4c0360faa54e63c9693f6406c0e,True
intraday_research_v1,lc,lc.MAIN,5m,56214,fc80684b7f081fefba780bb40171ee7f7244e75acba4f789c410a8399cae06fd,True
intraday_research_v1,lc,lc.MAIN,60m,56217,da09025154bab8e32d81320070cd99a793b213d09f529f699f290cce093ba56f,True
intraday_research_v1,lg,lg.MAIN,15m,56219,6a7696a44d2d3fc772779f770b2d1d395a83c5f745040d853864589f5f9390ac,True
intraday_research_v1,lg,lg.MAIN,1d,55872,b4d1c42d9c4c4e191992b7f62b394b2f079abd1ea4b32673194e61525834fca2,True
intraday_research_v1,lg,lg.MAIN,1m,56014,813fa18b5973d75d02b8a47bef20de62faac849799dd5b32f233712ae6794cc5,True
intraday_research_v1,lg,lg.MAIN,30m,56220,3a4a6f4ebef1a577e8ee689b8e0accd3cfb26f9713a962a0bacd949efb701b37,True
