source,issue_type,product,contract_role,symbol_or_contract,period,year,status,standard_path,disposition
target_coverage_matrix,covered_passed,sf,actual_contract,SF2503,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sf/contract=SF2503/SF2503_1d_20250103_20250127.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2503,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sf/contract=SF2503/SF2503_1m_20250103_20250127.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2503,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sf/contract=SF2503/SF2503_30m_20250103_20250127.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2503,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sf/contract=SF2503/SF2503_5m_20250103_20250127.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2503,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sf/contract=SF2503/SF2503_60m_20250103_20250127.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2505,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sf/contract=SF2505/SF2505_15m_20250205_20250402.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2505,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sf/contract=SF2505/SF2505_1d_20250205_20250402.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2505,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sf/contract=SF2505/SF2505_1m_20250205_20250402.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2505,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sf/contract=SF2505/SF2505_30m_20250205_20250402.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2505,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sf/contract=SF2505/SF2505_5m_20250205_20250402.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2505,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sf/contract=SF2505/SF2505_60m_20250205_20250402.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2506,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sf/contract=SF2506/SF2506_15m_20250403_20250506.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2506,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sf/contract=SF2506/SF2506_1d_20250403_20250506.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2506,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sf/contract=SF2506/SF2506_1m_20250403_20250506.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2506,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sf/contract=SF2506/SF2506_30m_20250403_20250506.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2506,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sf/contract=SF2506/SF2506_5m_20250403_20250506.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2506,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sf/contract=SF2506/SF2506_60m_20250403_20250506.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2507,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sf/contract=SF2507/SF2507_15m_20250507_20250529.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2507,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sf/contract=SF2507/SF2507_1d_20250507_20250529.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2507,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sf/contract=SF2507/SF2507_1m_20250507_20250529.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2507,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sf/contract=SF2507/SF2507_30m_20250507_20250529.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2507,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sf/contract=SF2507/SF2507_5m_20250507_20250529.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2507,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sf/contract=SF2507/SF2507_60m_20250507_20250529.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2509,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sf/contract=SF2509/SF2509_15m_20250530_20250806.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2509,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sf/contract=SF2509/SF2509_1d_20250530_20250806.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2509,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sf/contract=SF2509/SF2509_1m_20250530_20250806.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2509,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sf/contract=SF2509/SF2509_30m_20250530_20250806.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2509,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sf/contract=SF2509/SF2509_5m_20250530_20250806.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2509,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sf/contract=SF2509/SF2509_60m_20250530_20250806.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2511,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sf/contract=SF2511/SF2511_15m_20250807_20251010.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2511,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sf/contract=SF2511/SF2511_1d_20250807_20251010.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2511,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sf/contract=SF2511/SF2511_1m_20250807_20251010.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2511,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sf/contract=SF2511/SF2511_30m_20250807_20251010.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2511,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sf/contract=SF2511/SF2511_5m_20250807_20251010.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2511,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sf/contract=SF2511/SF2511_60m_20250807_20251010.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2601,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sf/contract=SF2601/SF2601_15m_20251013_20251120.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2601,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sf/contract=SF2601/SF2601_1d_20251013_20251120.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2601,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sf/contract=SF2601/SF2601_1m_20251013_20251120.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2601,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sf/contract=SF2601/SF2601_30m_20251013_20251120.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2601,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sf/contract=SF2601/SF2601_5m_20251013_20251120.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2601,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sf/contract=SF2601/SF2601_60m_20251013_20251120.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2603,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sf/contract=SF2603/SF2603_15m_20251121_20260204.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2603,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sf/contract=SF2603/SF2603_1d_20251121_20260204.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2603,1m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sf/contract=SF2603/SF2603_1m_20251121_20260204.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2603,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sf/contract=SF2603/SF2603_30m_20251121_20260204.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2603,5m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sf/contract=SF2603/SF2603_5m_20251121_20260204.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2603,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sf/contract=SF2603/SF2603_60m_20251121_20260204.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2605,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sf/contract=SF2605/SF2605_15m_20260205_20260408.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2605,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sf/contract=SF2605/SF2605_1d_20260205_20260408.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2605,1m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sf/contract=SF2605/SF2605_1m_20260205_20260408.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2605,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sf/contract=SF2605/SF2605_30m_20260205_20260408.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2605,5m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sf/contract=SF2605/SF2605_5m_20260205_20260408.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2605,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sf/contract=SF2605/SF2605_60m_20260205_20260408.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2607,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sf/contract=SF2607/SF2607_15m_20260409_20260610.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2607,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sf/contract=SF2607/SF2607_1d_20260409_20260610.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2607,1m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sf/contract=SF2607/SF2607_1m_20260409_20260610.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2607,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sf/contract=SF2607/SF2607_30m_20260409_20260610.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2607,5m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sf/contract=SF2607/SF2607_5m_20260409_20260610.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2607,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sf/contract=SF2607/SF2607_60m_20260409_20260610.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2609,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sf/contract=SF2609/SF2609_15m_20260401_20260707.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2609,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sf/contract=SF2609/SF2609_1d_20260401_20260707.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2609,1m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sf/contract=SF2609/SF2609_1m_20260401_20260707.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2609,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sf/contract=SF2609/SF2609_30m_20260401_20260707.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2609,5m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sf/contract=SF2609/SF2609_5m_20260401_20260707.parquet,active_passed
target_coverage_matrix,covered_passed,sf,actual_contract,SF2609,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sf/contract=SF2609/SF2609_60m_20260401_20260707.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2405,15m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sh/contract=SH2405/SH2405_15m_20230915_20240429.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2405,1d,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sh/contract=SH2405/SH2405_1d_20230915_20240429.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2405,1m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sh/contract=SH2405/SH2405_1m_20230915_20240429.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2405,30m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2405/SH2405_30m_20230915_20240429.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2405,5m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2405/SH2405_5m_20230915_20240429.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2405,60m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2405/SH2405_60m_20230915_20240429.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2409,15m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sh/contract=SH2409/SH2409_15m_20240430_20240816.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2409,1d,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sh/contract=SH2409/SH2409_1d_20240430_20240816.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2409,1m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sh/contract=SH2409/SH2409_1m_20240430_20240816.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2409,30m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2409/SH2409_30m_20240430_20240816.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2409,5m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2409/SH2409_5m_20240430_20240816.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2409,60m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2409/SH2409_60m_20240430_20240816.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2410,15m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sh/contract=SH2410/SH2410_15m_20240819_20240826.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2410,1d,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sh/contract=SH2410/SH2410_1d_20240819_20240826.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2410,1m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sh/contract=SH2410/SH2410_1m_20240819_20240826.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2410,30m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2410/SH2410_30m_20240819_20240826.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2410,5m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2410/SH2410_5m_20240819_20240826.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2410,60m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2410/SH2410_60m_20240819_20240826.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2501,15m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sh/contract=SH2501/SH2501_15m_20240827_20241216.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2501,1d,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sh/contract=SH2501/SH2501_1d_20240827_20241216.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2501,1m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sh/contract=SH2501/SH2501_1m_20240827_20241216.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2501,30m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2501/SH2501_30m_20240827_20241216.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2501,5m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2501/SH2501_5m_20240827_20241216.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2501,60m,2024,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2501/SH2501_60m_20240827_20241216.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2505,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sh/contract=SH2505/SH2505_15m_20241217_20250421.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2505,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sh/contract=SH2505/SH2505_1d_20241217_20250421.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2505,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sh/contract=SH2505/SH2505_1m_20241217_20250421.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2505,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2505/SH2505_30m_20241217_20250421.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2505,5m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=SH2505/SH2505_5m_20241217_20250421.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2505,60m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=SH2505/SH2505_60m_20241217_20250421.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2509,15m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sh/contract=SH2509/SH2509_15m_20250422_20250815.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2509,1d,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sh/contract=SH2509/SH2509_1d_20250422_20250815.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2509,1m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sh/contract=SH2509/SH2509_1m_20250422_20250815.parquet,active_passed
target_coverage_matrix,covered_passed,sh,actual_contract,SH2509,30m,2025,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=SH2509/SH2509_30m_20250422_20250815.parquet,active_passed
