target_id,requirement_level,consumer,profile_id,product,contract_role,period,target_start,target_end,effective_target_end,calendar_boundary_status,source_1m_file_id,source_1m_path,source_1m_version,source_1m_checksum,source_checksum_status,source_1m_quality,derived_file_id,derived_path,derived_version,derived_data_role,derived_quality,physical_min_datetime,physical_max_datetime,window_class,source_interval,source_bar_count_status,session_boundary_status,source_gap_count,recomputed_row_count,content_comparison_status,checksum_status,lineage_status,coverage_status,active_binding_status,recommended_action
profile_eligible:profile_registry:al:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,al,dominant_main,1m,,2026-07-10,2026-07-10,verified,82761,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1m_20000104_20260711_v2.parquet,rqdata_al_standard_1m_20000104_20260711_v2,a5d7f7949a736a7229c3bbf9c65d226fec39e26406e1f935a91269a5caaf0c63,matched,passed,,,,,,2010-01-04T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:al:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,al,dominant_main,30m,,2026-07-10,2026-07-10,verified,82761,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1m_20000104_20260711_v2.parquet,rqdata_al_standard_1m_20000104_20260711_v2,a5d7f7949a736a7229c3bbf9c65d226fec39e26406e1f935a91269a5caaf0c63,matched,passed,102749,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_30m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_al_30m_20100104_20260710,candidate,passed,2010-01-04T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:al:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,al,dominant_main,5m,,2026-07-10,2026-07-10,verified,82761,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1m_20000104_20260711_v2.parquet,rqdata_al_standard_1m_20000104_20260711_v2,a5d7f7949a736a7229c3bbf9c65d226fec39e26406e1f935a91269a5caaf0c63,matched,passed,102750,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_5m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_al_5m_20100104_20260710,candidate,passed,2010-01-04T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:al:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,al,dominant_main,60m,,2026-07-10,2026-07-10,verified,82761,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1m_20000104_20260711_v2.parquet,rqdata_al_standard_1m_20000104_20260711_v2,a5d7f7949a736a7229c3bbf9c65d226fec39e26406e1f935a91269a5caaf0c63,matched,passed,102751,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_60m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_al_60m_20100104_20260710,candidate,passed,2010-01-04T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ao:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ao,dominant_main,15m,,2026-07-10,2026-07-10,verified,71648,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1m_20230103_20260712_v2.parquet,rqdata_ao_standard_1m_20230103_20260712_v2,1692baf057ca898f12d363a1262fc961e9b591e51f3dd338f2887d25ad9c45aa,matched,passed,71707,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_15m_20230103_20260712_v2.parquet,rqdata_ao_standard_15m_20230103_20260712_v2,primary,passed,2023-06-19T09:15:00,2026-07-10T15:00:00,2023+,1m,present,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:ao:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ao,dominant_main,1d,,2026-07-10,2026-07-10,verified,71648,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1m_20230103_20260712_v2.parquet,rqdata_ao_standard_1m_20230103_20260712_v2,1692baf057ca898f12d363a1262fc961e9b591e51f3dd338f2887d25ad9c45aa,matched,passed,71649,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1d_20230103_20260712_v2.parquet,rqdata_ao_standard_1d_20230103_20260712_v2,primary,passed,2023-06-19T00:00:00,2026-07-10T00:00:00,2023+,,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:ao:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ao,dominant_main,1m,,2026-07-10,2026-07-10,verified,71648,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1m_20230103_20260712_v2.parquet,rqdata_ao_standard_1m_20230103_20260712_v2,1692baf057ca898f12d363a1262fc961e9b591e51f3dd338f2887d25ad9c45aa,matched,passed,,,,,,2023-06-19T09:01:00,2026-07-10T15:00:00,2023+,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ao:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ao,dominant_main,30m,,2026-07-10,2026-07-10,verified,71648,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1m_20230103_20260712_v2.parquet,rqdata_ao_standard_1m_20230103_20260712_v2,1692baf057ca898f12d363a1262fc961e9b591e51f3dd338f2887d25ad9c45aa,matched,passed,71708,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_30m_20230103_20260712_v2.parquet,rqdata_ao_standard_30m_20230103_20260712_v2,primary,passed,2023-06-19T09:30:00,2026-07-10T15:00:00,2023+,1m,present,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:ao:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ao,dominant_main,5m,,2026-07-10,2026-07-10,verified,71648,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1m_20230103_20260712_v2.parquet,rqdata_ao_standard_1m_20230103_20260712_v2,1692baf057ca898f12d363a1262fc961e9b591e51f3dd338f2887d25ad9c45aa,matched,passed,71706,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_5m_20230103_20260712_v2.parquet,rqdata_ao_standard_5m_20230103_20260712_v2,primary,passed,2023-06-19T09:05:00,2026-07-10T15:00:00,2023+,1m,present,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:ao:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ao,dominant_main,60m,,2026-07-10,2026-07-10,verified,71648,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1m_20230103_20260712_v2.parquet,rqdata_ao_standard_1m_20230103_20260712_v2,1692baf057ca898f12d363a1262fc961e9b591e51f3dd338f2887d25ad9c45aa,matched,passed,71709,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_60m_20230103_20260712_v2.parquet,rqdata_ao_standard_60m_20230103_20260712_v2,primary,passed,2023-06-19T10:00:00,2026-07-10T15:00:00,2023+,1m,present,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:ap:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ap,dominant_main,15m,,2026-07-10,2026-07-10,verified,82743,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_1m_20171222_20260711_v2.parquet,rqdata_ap_standard_1m_20171222_20260711_v2,95b7936de7dd84ec6e5dfb897e700754e96fc55d75e7223888681e4c79dd9d89,matched,passed,102752,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_15m_20171222_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ap_15m_20171222_20260710,candidate,passed,2017-12-22T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ap:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ap,dominant_main,1d,,2026-07-10,2026-07-10,verified,82743,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_1m_20171222_20260711_v2.parquet,rqdata_ap_standard_1m_20171222_20260711_v2,95b7936de7dd84ec6e5dfb897e700754e96fc55d75e7223888681e4c79dd9d89,matched,passed,82720,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_1d_20171222_20260711_v2.parquet,rqdata_ap_standard_1d_20171222_20260711_v2,primary,passed,2017-12-22T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:ap:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ap,dominant_main,1m,,2026-07-10,2026-07-10,verified,82743,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_1m_20171222_20260711_v2.parquet,rqdata_ap_standard_1m_20171222_20260711_v2,95b7936de7dd84ec6e5dfb897e700754e96fc55d75e7223888681e4c79dd9d89,matched,passed,,,,,,2017-12-22T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ap:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ap,dominant_main,30m,,2026-07-10,2026-07-10,verified,82743,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_1m_20171222_20260711_v2.parquet,rqdata_ap_standard_1m_20171222_20260711_v2,95b7936de7dd84ec6e5dfb897e700754e96fc55d75e7223888681e4c79dd9d89,matched,passed,102753,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_30m_20171222_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ap_30m_20171222_20260710,candidate,passed,2017-12-22T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ap:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ap,dominant_main,5m,,2026-07-10,2026-07-10,verified,82743,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_1m_20171222_20260711_v2.parquet,rqdata_ap_standard_1m_20171222_20260711_v2,95b7936de7dd84ec6e5dfb897e700754e96fc55d75e7223888681e4c79dd9d89,matched,passed,102754,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_5m_20171222_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ap_5m_20171222_20260710,candidate,passed,2017-12-22T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ap:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ap,dominant_main,60m,,2026-07-10,2026-07-10,verified,82743,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_1m_20171222_20260711_v2.parquet,rqdata_ap_standard_1m_20171222_20260711_v2,95b7936de7dd84ec6e5dfb897e700754e96fc55d75e7223888681e4c79dd9d89,matched,passed,102755,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_60m_20171222_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ap_60m_20171222_20260710,candidate,passed,2017-12-22T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:au:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,au,dominant_main,15m,,2026-07-10,2026-07-10,verified,82776,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_1m_20080109_20260711_v2.parquet,rqdata_au_standard_1m_20080109_20260711_v2,20c0256b49127294721e945aa0eedd9ee37ff6a07e558a25c7f569297e597f92,matched,passed,102756,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_15m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_au_15m_20100104_20260710,candidate,passed,2010-01-04T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:au:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,au,dominant_main,1d,,2026-07-10,2026-07-10,verified,82776,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_1m_20080109_20260711_v2.parquet,rqdata_au_standard_1m_20080109_20260711_v2,20c0256b49127294721e945aa0eedd9ee37ff6a07e558a25c7f569297e597f92,matched,passed,82683,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_1d_20080109_20260711_v2.parquet,rqdata_au_standard_1d_20080109_20260711_v2,primary,passed,2008-01-09T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:au:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,au,dominant_main,1m,,2026-07-10,2026-07-10,verified,82776,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_1m_20080109_20260711_v2.parquet,rqdata_au_standard_1m_20080109_20260711_v2,20c0256b49127294721e945aa0eedd9ee37ff6a07e558a25c7f569297e597f92,matched,passed,,,,,,2010-01-04T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:au:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,au,dominant_main,30m,,2026-07-10,2026-07-10,verified,82776,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_1m_20080109_20260711_v2.parquet,rqdata_au_standard_1m_20080109_20260711_v2,20c0256b49127294721e945aa0eedd9ee37ff6a07e558a25c7f569297e597f92,matched,passed,102757,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_30m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_au_30m_20100104_20260710,candidate,passed,2010-01-04T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:au:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,au,dominant_main,5m,,2026-07-10,2026-07-10,verified,82776,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_1m_20080109_20260711_v2.parquet,rqdata_au_standard_1m_20080109_20260711_v2,20c0256b49127294721e945aa0eedd9ee37ff6a07e558a25c7f569297e597f92,matched,passed,102758,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_5m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_au_5m_20100104_20260710,candidate,passed,2010-01-04T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:au:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,au,dominant_main,60m,,2026-07-10,2026-07-10,verified,82776,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_1m_20080109_20260711_v2.parquet,rqdata_au_standard_1m_20080109_20260711_v2,20c0256b49127294721e945aa0eedd9ee37ff6a07e558a25c7f569297e597f92,matched,passed,102759,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_60m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_au_60m_20100104_20260710,candidate,passed,2010-01-04T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:b:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,b,dominant_main,15m,,2026-07-10,2026-07-10,verified,82769,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_1m_20041222_20260711_v2.parquet,rqdata_b_standard_1m_20041222_20260711_v2,4d0a25fcaba3f154a5ebbe23e4b9e1b4450f4636684a8477a8746987150489a0,matched,passed,102760,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_15m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_b_15m_20100104_20260710,candidate,passed,2010-01-04T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:b:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,b,dominant_main,1d,,2026-07-10,2026-07-10,verified,82769,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_1m_20041222_20260711_v2.parquet,rqdata_b_standard_1m_20041222_20260711_v2,4d0a25fcaba3f154a5ebbe23e4b9e1b4450f4636684a8477a8746987150489a0,matched,passed,56436,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_1d_20200102_20260711_v2.parquet,rqdata_b_standard_1d_20200102_20260711_v2,primary,passed,2020-01-02T00:00:00,2026-07-10T00:00:00,2020+,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,partial,active_selected,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:b:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,b,dominant_main,1m,,2026-07-10,2026-07-10,verified,82769,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_1m_20041222_20260711_v2.parquet,rqdata_b_standard_1m_20041222_20260711_v2,4d0a25fcaba3f154a5ebbe23e4b9e1b4450f4636684a8477a8746987150489a0,matched,passed,,,,,,2010-01-04T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:b:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,b,dominant_main,30m,,2026-07-10,2026-07-10,verified,82769,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_1m_20041222_20260711_v2.parquet,rqdata_b_standard_1m_20041222_20260711_v2,4d0a25fcaba3f154a5ebbe23e4b9e1b4450f4636684a8477a8746987150489a0,matched,passed,102761,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_30m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_b_30m_20100104_20260710,candidate,passed,2010-01-04T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:b:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,b,dominant_main,5m,,2026-07-10,2026-07-10,verified,82769,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_1m_20041222_20260711_v2.parquet,rqdata_b_standard_1m_20041222_20260711_v2,4d0a25fcaba3f154a5ebbe23e4b9e1b4450f4636684a8477a8746987150489a0,matched,passed,102762,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_5m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_b_5m_20100104_20260710,candidate,passed,2010-01-04T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:b:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,b,dominant_main,60m,,2026-07-10,2026-07-10,verified,82769,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_1m_20041222_20260711_v2.parquet,rqdata_b_standard_1m_20041222_20260711_v2,4d0a25fcaba3f154a5ebbe23e4b9e1b4450f4636684a8477a8746987150489a0,matched,passed,102763,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=b/contract=b.MAIN/b_MAIN_60m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_b_60m_20100104_20260710,candidate,passed,2010-01-04T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:bb:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,bb,dominant_main,15m,,2026-07-10,2026-07-10,verified,82757,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=bb/contract=bb.MAIN/bb_MAIN_1m_20131206_20260711_v2.parquet,rqdata_bb_standard_1m_20131206_20260711_v2,7f3eda947ec72e9314458196d77008cf52c1f7458746551e6691cf4790330646,matched,passed,102764,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=bb/contract=bb.MAIN/bb_MAIN_15m_20131206_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_bb_15m_20131206_20260710,candidate,passed,2013-12-06T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:bb:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,bb,dominant_main,1d,,2026-07-10,2026-07-10,verified,82757,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=bb/contract=bb.MAIN/bb_MAIN_1m_20131206_20260711_v2.parquet,rqdata_bb_standard_1m_20131206_20260711_v2,7f3eda947ec72e9314458196d77008cf52c1f7458746551e6691cf4790330646,matched,passed,,,,,missing,,,missing,,file_missing,not_computed,,,not_computed,missing,lineage_unverified,missing,missing,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:bb:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,bb,dominant_main,1m,,2026-07-10,2026-07-10,verified,82757,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=bb/contract=bb.MAIN/bb_MAIN_1m_20131206_20260711_v2.parquet,rqdata_bb_standard_1m_20131206_20260711_v2,7f3eda947ec72e9314458196d77008cf52c1f7458746551e6691cf4790330646,matched,passed,,,,,,2013-12-06T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
