residual_scope,product,contract_role,contract,period,physical_path,status,reason,db_record_count,recommended_next_task
physical_evidence,ag,actual_contract,AG2608,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=AG2608/AG2608_1m_20260514_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,actual_contract,AG2608,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=AG2608/AG2608_30m_20260514_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,actual_contract,AG2608,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ag/contract=AG2608/AG2608_5m_20260514_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,actual_contract,AG2608,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ag/contract=AG2608/AG2608_60m_20260514_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_15m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_15m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1d_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1m_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20200102_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_1w_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_30m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_30m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_5m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_5m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_60m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ag,dominant_main,ag.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ag/contract=ag.MAIN/ag_MAIN_60m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,actual_contract,AL2002,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=AL2002/AL2002_1w_20191212_20200102.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,actual_contract,AL2608,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=AL2608/AL2608_15m_20260623_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,actual_contract,AL2608,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=AL2608/AL2608_1m_20260623_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,actual_contract,AL2608,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2608/AL2608_30m_20260623_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,actual_contract,AL2608,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=AL2608/AL2608_5m_20260623_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,actual_contract,AL2608,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=AL2608/AL2608_60m_20260623_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_15m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_15m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1d_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1d_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1d_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1m_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1w_19990104_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1w_20200102_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1w_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1w_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_1w_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_30m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_30m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_5m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_5m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_60m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,al,dominant_main,al.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=al/contract=al.MAIN/al_MAIN_60m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,actual_contract,AO2609,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ao/contract=AO2609/AO2609_15m_20260416_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,actual_contract,AO2609,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ao/contract=AO2609/AO2609_1m_20260416_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,actual_contract,AO2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2609/AO2609_30m_20260416_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,actual_contract,AO2609,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2609/AO2609_5m_20260416_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,actual_contract,AO2609,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2609/AO2609_60m_20260416_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_15m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_15m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1d_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1d_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1d_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1m_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1w_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1w_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_1w_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_30m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_30m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_5m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_5m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_60m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ao,dominant_main,ao.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_60m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,actual_contract,AP2005,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=ap/contract=AP2005/AP2005_1w_20191218_20200102.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,actual_contract,AP2305,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=AP2305/AP2305_1d_20221214_20221230.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,actual_contract,AP2610,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=ap/contract=AP2610/AP2610_15m_20260409_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,actual_contract,AP2610,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ap/contract=AP2610/AP2610_1m_20260409_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,actual_contract,AP2610,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ap/contract=AP2610/AP2610_30m_20260409_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,actual_contract,AP2610,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=ap/contract=AP2610/AP2610_5m_20260409_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,actual_contract,AP2610,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=ap/contract=AP2610/AP2610_60m_20260409_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,dominant_main,ap.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_15m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,dominant_main,ap.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_15m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,dominant_main,ap.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_1d_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,dominant_main,ap.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_1d_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,dominant_main,ap.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_1d_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,dominant_main,ap.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_1m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ap,dominant_main,ap.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_1m_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
