residual_scope,product,contract_role,contract,period,source_role,physical_path,status,reason,expected_start,expected_end,observed_start,observed_end,checksum_status,recommended_next_task
file_integrity,cy,actual_contract,CY2609,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=CY2609/CY2609_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,cy,actual_contract,CY2609,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=cy/contract=CY2609/CY2609_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,cy,actual_contract,CY2609,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cy/contract=CY2609/CY2609_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T22:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,cy,dominant_main,cy.MAIN,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_1w_20170818_20260711_v2.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-08-18T00:00:00,2026-07-10T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1101,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1101/C1101_1w_20100624_20100827.parquet,blocked,"[""checksum_declared_conflict""]",,,2010-07-02T00:00:00,2010-08-27T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1105,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1105/C1105_1w_20100830_20101115.parquet,blocked,"[""checksum_declared_conflict""]",,,2010-09-03T00:00:00,2010-11-12T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1109,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1109/C1109_1w_20101116_20110523.parquet,blocked,"[""checksum_declared_conflict""]",,,2010-11-26T00:00:00,2011-05-20T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1201,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1201/C1201_1w_20110524_20110809.parquet,blocked,"[""checksum_declared_conflict""]",,,2011-06-03T00:00:00,2011-08-05T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1205,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1205/C1205_1w_20110810_20111209.parquet,blocked,"[""checksum_declared_conflict""]",,,2011-08-19T00:00:00,2011-12-09T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1209,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1209/C1209_1w_20111212_20120709.parquet,blocked,"[""checksum_declared_conflict""]",,,2011-12-16T00:00:00,2012-07-06T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1301,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1301/C1301_1w_20120710_20121024.parquet,blocked,"[""checksum_declared_conflict""]",,,2012-07-20T00:00:00,2012-10-19T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1305,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1305/C1305_1w_20121025_20130218.parquet,blocked,"[""checksum_declared_conflict""]",,,2012-11-02T00:00:00,2013-02-08T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1309,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1309/C1309_1w_20130219_20130705.parquet,blocked,"[""checksum_declared_conflict""]",,,2013-03-01T00:00:00,2013-07-05T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1401,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1401/C1401_1w_20130708_20131016.parquet,blocked,"[""checksum_declared_conflict""]",,,2013-07-12T00:00:00,2013-10-11T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1405,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1405/C1405_1w_20131017_20140327.parquet,blocked,"[""checksum_declared_conflict""]",,,2013-10-25T00:00:00,2014-03-21T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1409,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1409/C1409_1w_20140328_20140714.parquet,blocked,"[""checksum_declared_conflict""]",,,2014-04-04T00:00:00,2014-07-11T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1501,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1501/C1501_1w_20140715_20141013.parquet,blocked,"[""checksum_declared_conflict""]",,,2014-07-25T00:00:00,2014-10-10T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1505,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1505/C1505_1w_20141014_20150127.parquet,blocked,"[""checksum_declared_conflict""]",,,2014-10-24T00:00:00,2015-01-23T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1509,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1509/C1509_1w_20150128_20150727.parquet,blocked,"[""checksum_declared_conflict""]",,,2015-02-06T00:00:00,2015-07-24T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1601,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1601/C1601_1w_20150728_20150909.parquet,blocked,"[""checksum_declared_conflict""]",,,2015-08-07T00:00:00,2015-09-02T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1605,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1605/C1605_1w_20150910_20160222.parquet,blocked,"[""checksum_declared_conflict""]",,,2015-09-18T00:00:00,2016-02-19T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1609,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1609/C1609_1w_20160223_20160328.parquet,blocked,"[""checksum_declared_conflict""]",,,2016-03-04T00:00:00,2016-03-25T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1701,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1701/C1701_1w_20160329_20161114.parquet,blocked,"[""checksum_declared_conflict""]",,,2016-04-08T00:00:00,2016-11-11T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1705,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1705/C1705_1w_20161115_20170309.parquet,blocked,"[""checksum_declared_conflict""]",,,2016-11-25T00:00:00,2017-03-03T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1709,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1709/C1709_1w_20170310_20170802.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-03-17T00:00:00,2017-07-28T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1801,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1801/C1801_1w_20170803_20171205.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-08-11T00:00:00,2017-12-01T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1805,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1805/C1805_1w_20171206_20180315.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-12-15T00:00:00,2018-03-09T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1809,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1809/C1809_1w_20180316_20180709.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-03-23T00:00:00,2018-07-06T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1901,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1901/C1901_1w_20180710_20181115.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-07-20T00:00:00,2018-11-09T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1905,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1905/C1905_1w_20181116_20190326.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-11-23T00:00:00,2019-03-22T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C1909,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C1909/C1909_1w_20190327_20190801.parquet,blocked,"[""checksum_declared_conflict""]",,,2019-04-04T00:00:00,2019-07-26T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C2001,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=C2001/C2001_1w_20190802_20191128.parquet,blocked,"[""checksum_declared_conflict""]",,,2019-08-09T00:00:00,2019-11-22T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C2609,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=c/contract=C2609/C2609_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C2609,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=c/contract=C2609/C2609_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C2609,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=c/contract=C2609/C2609_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C2609,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=c/contract=C2609/C2609_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C2609,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=c/contract=C2609/C2609_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,actual_contract,C2609,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=c/contract=C2609/C2609_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T22:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,c,dominant_main,c.MAIN,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=c.MAIN/c_MAIN_1w_20040922_20260711_v2.parquet,blocked,"[""checksum_declared_conflict""]",,,2004-09-24T00:00:00,2026-07-10T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,eb,actual_contract,EB2608,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=eb/contract=EB2608/EB2608_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,eb,actual_contract,EB2608,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=eb/contract=EB2608/EB2608_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,eb,actual_contract,EB2608,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=eb/contract=EB2608/EB2608_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,eb,actual_contract,EB2608,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eb/contract=EB2608/EB2608_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,eb,actual_contract,EB2608,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=eb/contract=EB2608/EB2608_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,eb,actual_contract,EB2608,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=eb/contract=EB2608/EB2608_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T22:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,eb,dominant_main,eb.MAIN,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=eb/contract=eb.MAIN/eb_MAIN_1w_20190926_20260711_v2.parquet,blocked,"[""checksum_declared_conflict""]",,,2019-09-27T00:00:00,2026-07-10T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,ec,actual_contract,EC2608,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=INE/symbol=ec/contract=EC2608/EC2608_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,ec,actual_contract,EC2608,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=ec/contract=EC2608/EC2608_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,ec,actual_contract,EC2608,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=ec/contract=EC2608/EC2608_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,ec,actual_contract,EC2608,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=ec/contract=EC2608/EC2608_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,ec,actual_contract,EC2608,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=INE/symbol=ec/contract=EC2608/EC2608_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,ec,actual_contract,EC2608,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=INE/symbol=ec/contract=EC2608/EC2608_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T10:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,ec,dominant_main,ec.MAIN,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=INE/symbol=ec/contract=ec.MAIN/ec_MAIN_1w_20230103_20260707_v2.parquet,blocked,"[""checksum_declared_conflict""]",,,2023-08-18T00:00:00,2026-07-03T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,eg,actual_contract,EG1906,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=eg/contract=EG1906/EG1906_1w_20181210_20190430.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-12-14T00:00:00,2019-04-30T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,eg,actual_contract,EG1909,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=eg/contract=EG1909/EG1909_1w_20190506_20190802.parquet,blocked,"[""checksum_declared_conflict""]",,,2019-05-10T00:00:00,2019-08-02T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
