product,contract,week_end,issue,pre_first_owner,fields,details
PF,PF2504,2024-08-23,STRICT_NO_TRADE_AGGREGATION,True,"low,close","{""week_end"": ""2024-08-23"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low"", ""close""], ""strict_no_trade_days"": [""2024-08-20"", ""2024-08-23""], ""stored"": {""open"": ""7196.000000000000000000"", ""high"": ""7196.000000000000000000"", ""low"": ""0E-18"", ""close"": ""0E-18"", ""volume"": ""4.000000000000000000"", ""turnover"": ""143400.000000000000000000"", ""open_interest"": ""13.000000000000000000""}, ""expected"": {""open"": ""7196.000000000000000000"", ""high"": ""7196.000000000000000000"", ""low"": ""7130.000000000000000000"", ""close"": ""7170.000000000000000000"", ""volume"": ""4.000000000000000000"", ""turnover"": ""143400.000000000000000000"", ""open_interest"": ""13.000000000000000000""}}"
PF,PF2504,2024-11-01,STRICT_NO_TRADE_AGGREGATION,True,low,"{""week_end"": ""2024-11-01"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low""], ""strict_no_trade_days"": [""2024-10-29""], ""stored"": {""open"": ""6932.000000000000000000"", ""high"": ""6932.000000000000000000"", ""low"": ""0E-18"", ""close"": ""6864.000000000000000000"", ""volume"": ""46.000000000000000000"", ""turnover"": ""1571300.000000000000000000"", ""open_interest"": ""328.000000000000000000""}, ""expected"": {""open"": ""6932.000000000000000000"", ""high"": ""6932.000000000000000000"", ""low"": ""6764.000000000000000000"", ""close"": ""6864.000000000000000000"", ""volume"": ""46.000000000000000000"", ""turnover"": ""1571300.000000000000000000"", ""open_interest"": ""328.000000000000000000""}}"
PF,PF2505,2024-05-24,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-05-24"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-05-20"", ""2024-05-21"", ""2024-05-22""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2505,2024-05-31,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-05-31"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-05-28""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2505,2024-06-07,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-06-07"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-06-06"", ""2024-06-07""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2505,2024-06-14,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-06-14"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-06-12"", ""2024-06-14""], ""daily_count"": 4, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2505,2024-06-21,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-06-21"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-06-28,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-06-28"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-07-05,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-07-05"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-07-02""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2505,2024-07-12,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-07-12"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-07-19,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-07-19"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-07-18""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2505,2024-07-26,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-07-26"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-08-02,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-08-02"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-08-01""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2505,2024-08-09,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-08-09"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-08-16,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-08-16"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-08-23,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-08-23"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-08-30,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-08-30"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-09-06,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-09-06"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-09-13,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-09-13"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-09-20,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-09-20"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 3, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-09-27,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-09-27"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-09-30,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-09-30"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 1, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-10-11,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-10-11"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 4, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-10-18,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-10-18"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-10-25,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-10-25"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-11-01,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-11-01"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-11-08,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-11-08"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-11-15,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-11-15"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-11-22,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-11-22"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-11-29,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-11-29"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-12-06,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-12-06"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-12-13,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-12-13"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-12-20,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-12-20"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2024-12-27,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-12-27"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2025-01-03,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-01-03"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 4, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2025-01-10,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-01-10"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2025-01-17,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-01-17"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2025-01-24,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-01-24"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2025-01-27,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-01-27"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 1, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2025-02-07,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-02-07"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 3, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2025-02-14,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-02-14"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2025-02-21,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-02-21"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2025-02-28,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-02-28"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2505,2025-03-07,D1_W1_VALUE_CONFLICT,False,turnover,"{""week_end"": ""2025-03-07"", ""stored_weekly"": true, ""pre_first_owner"": false, ""kind"": ""D1_W1_VALUE_CONFLICT"", ""fields"": [""turnover""], ""strict_no_trade_days"": [], ""stored"": {""open"": ""6842.000000000000000000"", ""high"": ""6884.000000000000000000"", ""low"": ""6642.000000000000000000"", ""close"": ""6716.000000000000000000"", ""volume"": ""293561.000000000000000000"", ""turnover"": ""9886161500.000000000000000000"", ""open_interest"": ""136928.000000000000000000""}, ""expected"": {""open"": ""6842.000000000000000000"", ""high"": ""6884.000000000000000000"", ""low"": ""6642.000000000000000000"", ""close"": ""6716.000000000000000000"", ""volume"": ""293561.000000000000000000"", ""turnover"": ""9885693700.000000000000000000"", ""open_interest"": ""136928.000000000000000000""}}"
PF,PF2506,2024-06-21,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-06-21"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-06-18"", ""2024-06-20"", ""2024-06-21""], ""daily_count"": 4, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-06-28,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-06-28"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2506,2024-07-05,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-07-05"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-07-01"", ""2024-07-02"", ""2024-07-05""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-07-12,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-07-12"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-07-09"", ""2024-07-11"", ""2024-07-12""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-07-19,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-07-19"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-07-15""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-07-26,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-07-26"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-07-23""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-08-02,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-08-02"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-07-29"", ""2024-07-31""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-08-09,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-08-09"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2506,2024-08-16,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-08-16"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-08-13""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-08-23,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-08-23"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-08-19"", ""2024-08-22"", ""2024-08-23""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-08-30,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-08-30"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-08-28"", ""2024-08-29""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-09-06,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-09-06"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2506,2024-09-13,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-09-13"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2506,2024-09-20,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-09-20"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 3, ""missing_week_type"": ""NORMAL""}"
PF,PF2506,2024-09-27,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-09-27"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-09-24""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-09-30,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-09-30"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 1, ""missing_week_type"": ""NORMAL""}"
PF,PF2506,2024-10-11,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-10-11"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 4, ""missing_week_type"": ""NORMAL""}"
PF,PF2506,2024-10-18,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-10-18"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-10-14"", ""2024-10-15"", ""2024-10-17""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-10-25,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-10-25"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-10-21"", ""2024-10-25""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-11-01,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-11-01"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-10-28""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-11-08,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-11-08"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-11-05"", ""2024-11-06"", ""2024-11-08""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-11-15,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-11-15"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2506,2024-11-22,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-11-22"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-11-19"", ""2024-11-21"", ""2024-11-22""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2506,2024-11-29,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-11-29"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2506,2024-12-06,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2024-12-06"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2024-12-02""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
