product,contract,contract_role,period,expected_start,expected_end,target_reason
jd,JD2509,actual_contract,1d,2025-07-08,2025-08-11,main_contract_map_rank1_effective_range
jd,JD2509,actual_contract,1m,2025-07-08,2025-08-11,main_contract_map_rank1_effective_range
jd,JD2510,actual_contract,1d,2025-08-12,2025-09-09,main_contract_map_rank1_effective_range
jd,JD2510,actual_contract,1m,2025-08-12,2025-09-09,main_contract_map_rank1_effective_range
jd,JD2511,actual_contract,1d,2025-09-10,2025-10-16,main_contract_map_rank1_effective_range
jd,JD2511,actual_contract,1m,2025-09-10,2025-10-16,main_contract_map_rank1_effective_range
jd,JD2512,actual_contract,1d,2025-10-17,2025-11-07,main_contract_map_rank1_effective_range
jd,JD2512,actual_contract,1m,2025-10-17,2025-11-07,main_contract_map_rank1_effective_range
jd,JD2601,actual_contract,1d,2025-11-10,2025-12-09,main_contract_map_rank1_effective_range
jd,JD2601,actual_contract,1m,2025-11-10,2025-12-09,main_contract_map_rank1_effective_range
jd,JD2602,actual_contract,1d,2025-12-10,2025-12-25,main_contract_map_rank1_effective_range
jd,JD2602,actual_contract,1m,2025-12-10,2025-12-25,main_contract_map_rank1_effective_range
jd,JD2603,actual_contract,1d,2025-12-26,2026-02-06,main_contract_map_rank1_effective_range
jd,JD2603,actual_contract,1m,2025-12-26,2026-02-06,main_contract_map_rank1_effective_range
jd,JD2604,actual_contract,1d,2026-02-09,2026-03-02,main_contract_map_rank1_effective_range
jd,JD2604,actual_contract,1m,2026-02-09,2026-03-02,main_contract_map_rank1_effective_range
jd,JD2605,actual_contract,1d,2026-03-03,2026-03-31,main_contract_map_rank1_effective_range
jd,JD2605,actual_contract,1m,2026-03-03,2026-03-31,main_contract_map_rank1_effective_range
jd,JD2606,actual_contract,1d,2026-04-01,2026-04-30,main_contract_map_rank1_effective_range
jd,JD2606,actual_contract,1m,2026-04-01,2026-04-30,main_contract_map_rank1_effective_range
jd,JD2607,actual_contract,1d,2026-05-12,2026-06-11,main_contract_map_rank1_effective_range
jd,JD2607,actual_contract,1m,2026-05-12,2026-06-11,main_contract_map_rank1_effective_range
jd,JD2608,actual_contract,1d,2026-05-06,2026-05-11,main_contract_map_rank1_effective_range
jd,JD2608,actual_contract,1m,2026-05-06,2026-05-11,main_contract_map_rank1_effective_range
jd,JD2609,actual_contract,1d,2026-06-12,2026-06-24,main_contract_map_rank1_effective_range
jd,JD2609,actual_contract,1d,2026-07-07,2026-07-07,main_contract_map_rank1_effective_range
jd,JD2609,actual_contract,1m,2026-06-12,2026-06-24,main_contract_map_rank1_effective_range
jd,JD2609,actual_contract,1m,2026-07-07,2026-07-07,main_contract_map_rank1_effective_range
jm,JM1307,actual_contract,1d,2013-03-22,2013-03-22,main_contract_map_rank1_effective_range
jm,JM1307,actual_contract,1m,2013-03-22,2013-03-22,main_contract_map_rank1_effective_range
jm,JM1309,actual_contract,1d,2013-03-25,2013-07-01,main_contract_map_rank1_effective_range
jm,JM1309,actual_contract,1m,2013-03-25,2013-07-01,main_contract_map_rank1_effective_range
jm,JM1401,actual_contract,1d,2013-07-02,2013-11-04,main_contract_map_rank1_effective_range
jm,JM1401,actual_contract,1m,2013-07-02,2013-11-04,main_contract_map_rank1_effective_range
jm,JM1405,actual_contract,1d,2013-11-05,2014-03-13,main_contract_map_rank1_effective_range
jm,JM1405,actual_contract,1m,2013-11-05,2014-03-13,main_contract_map_rank1_effective_range
jm,JM1409,actual_contract,1d,2014-03-14,2014-07-23,main_contract_map_rank1_effective_range
jm,JM1409,actual_contract,1m,2014-03-14,2014-07-23,main_contract_map_rank1_effective_range
jm,JM1501,actual_contract,1d,2014-07-24,2014-11-18,main_contract_map_rank1_effective_range
jm,JM1501,actual_contract,1m,2014-07-24,2014-11-18,main_contract_map_rank1_effective_range
jm,JM1505,actual_contract,1d,2014-11-19,2015-03-30,main_contract_map_rank1_effective_range
jm,JM1505,actual_contract,1m,2014-11-19,2015-03-30,main_contract_map_rank1_effective_range
jm,JM1509,actual_contract,1d,2015-03-31,2015-08-10,main_contract_map_rank1_effective_range
jm,JM1509,actual_contract,1m,2015-03-31,2015-08-10,main_contract_map_rank1_effective_range
jm,JM1601,actual_contract,1d,2015-08-11,2015-11-24,main_contract_map_rank1_effective_range
jm,JM1601,actual_contract,1m,2015-08-11,2015-11-24,main_contract_map_rank1_effective_range
jm,JM1605,actual_contract,1d,2015-11-25,2016-03-31,main_contract_map_rank1_effective_range
jm,JM1605,actual_contract,1m,2015-11-25,2016-03-31,main_contract_map_rank1_effective_range
jm,JM1609,actual_contract,1d,2016-04-01,2016-08-15,main_contract_map_rank1_effective_range
jm,JM1609,actual_contract,1m,2016-04-01,2016-08-15,main_contract_map_rank1_effective_range
jm,JM1701,actual_contract,1d,2016-08-16,2016-11-29,main_contract_map_rank1_effective_range
jm,JM1701,actual_contract,1m,2016-08-16,2016-11-29,main_contract_map_rank1_effective_range
jm,JM1705,actual_contract,1d,2016-11-30,2017-03-30,main_contract_map_rank1_effective_range
jm,JM1705,actual_contract,1m,2016-11-30,2017-03-30,main_contract_map_rank1_effective_range
jm,JM1709,actual_contract,1d,2017-03-31,2017-08-03,main_contract_map_rank1_effective_range
jm,JM1709,actual_contract,1m,2017-03-31,2017-08-03,main_contract_map_rank1_effective_range
jm,JM1801,actual_contract,1d,2017-08-04,2017-11-30,main_contract_map_rank1_effective_range
jm,JM1801,actual_contract,1m,2017-08-04,2017-11-30,main_contract_map_rank1_effective_range
jm,JM1805,actual_contract,1d,2017-12-01,2018-04-11,main_contract_map_rank1_effective_range
jm,JM1805,actual_contract,1m,2017-12-01,2018-04-11,main_contract_map_rank1_effective_range
jm,JM1809,actual_contract,1d,2018-04-12,2018-08-08,main_contract_map_rank1_effective_range
jm,JM1809,actual_contract,1m,2018-04-12,2018-08-08,main_contract_map_rank1_effective_range
jm,JM1901,actual_contract,1d,2018-08-09,2018-12-12,main_contract_map_rank1_effective_range
jm,JM1901,actual_contract,1m,2018-08-09,2018-12-12,main_contract_map_rank1_effective_range
jm,JM1905,actual_contract,1d,2018-12-13,2019-04-09,main_contract_map_rank1_effective_range
jm,JM1905,actual_contract,1m,2018-12-13,2019-04-09,main_contract_map_rank1_effective_range
jm,JM1909,actual_contract,1d,2019-04-10,2019-08-16,main_contract_map_rank1_effective_range
jm,JM1909,actual_contract,1m,2019-04-10,2019-08-16,main_contract_map_rank1_effective_range
jm,JM2001,actual_contract,1d,2019-08-19,2019-12-19,main_contract_map_rank1_effective_range
jm,JM2001,actual_contract,1m,2019-08-19,2019-12-19,main_contract_map_rank1_effective_range
jm,JM2005,actual_contract,1d,2019-12-20,2020-04-03,main_contract_map_rank1_effective_range
jm,JM2005,actual_contract,1m,2019-12-20,2020-04-03,main_contract_map_rank1_effective_range
jm,JM2009,actual_contract,1d,2020-04-07,2020-08-20,main_contract_map_rank1_effective_range
jm,JM2009,actual_contract,1m,2020-04-07,2020-08-20,main_contract_map_rank1_effective_range
jm,JM2101,actual_contract,1d,2020-08-21,2020-12-16,main_contract_map_rank1_effective_range
jm,JM2101,actual_contract,1m,2020-08-21,2020-12-16,main_contract_map_rank1_effective_range
jm,JM2105,actual_contract,1d,2020-12-17,2021-04-16,main_contract_map_rank1_effective_range
jm,JM2105,actual_contract,1m,2020-12-17,2021-04-16,main_contract_map_rank1_effective_range
jm,JM2109,actual_contract,1d,2021-04-19,2021-08-11,main_contract_map_rank1_effective_range
jm,JM2109,actual_contract,1m,2021-04-19,2021-08-11,main_contract_map_rank1_effective_range
jm,JM2201,actual_contract,1d,2021-08-12,2021-12-02,main_contract_map_rank1_effective_range
jm,JM2201,actual_contract,1m,2021-08-12,2021-12-02,main_contract_map_rank1_effective_range
jm,JM2205,actual_contract,1d,2021-12-03,2022-04-18,main_contract_map_rank1_effective_range
jm,JM2205,actual_contract,1m,2021-12-03,2022-04-18,main_contract_map_rank1_effective_range
jm,JM2209,actual_contract,1d,2022-04-19,2022-08-17,main_contract_map_rank1_effective_range
jm,JM2209,actual_contract,1m,2022-04-19,2022-08-17,main_contract_map_rank1_effective_range
jm,JM2301,actual_contract,1d,2022-08-18,2022-12-05,main_contract_map_rank1_effective_range
jm,JM2301,actual_contract,1m,2022-08-18,2022-12-05,main_contract_map_rank1_effective_range
jm,JM2305,actual_contract,1d,2022-12-06,2023-04-12,main_contract_map_rank1_effective_range
jm,JM2305,actual_contract,1m,2022-12-06,2023-04-12,main_contract_map_rank1_effective_range
jm,JM2309,actual_contract,1d,2023-04-13,2023-08-10,main_contract_map_rank1_effective_range
jm,JM2309,actual_contract,1m,2023-04-13,2023-08-10,main_contract_map_rank1_effective_range
jm,JM2401,actual_contract,1d,2023-08-11,2023-12-06,main_contract_map_rank1_effective_range
jm,JM2401,actual_contract,1m,2023-08-11,2023-12-06,main_contract_map_rank1_effective_range
jm,JM2405,actual_contract,1d,2023-12-07,2024-04-09,main_contract_map_rank1_effective_range
jm,JM2405,actual_contract,1m,2023-12-07,2024-04-09,main_contract_map_rank1_effective_range
jm,JM2409,actual_contract,1d,2024-04-10,2024-08-15,main_contract_map_rank1_effective_range
jm,JM2409,actual_contract,1m,2024-04-10,2024-08-15,main_contract_map_rank1_effective_range
jm,JM2501,actual_contract,1d,2024-08-16,2024-12-17,main_contract_map_rank1_effective_range
jm,JM2501,actual_contract,1m,2024-08-16,2024-12-17,main_contract_map_rank1_effective_range
jm,JM2505,actual_contract,1d,2024-12-18,2025-04-14,main_contract_map_rank1_effective_range
jm,JM2505,actual_contract,1m,2024-12-18,2025-04-14,main_contract_map_rank1_effective_range
jm,JM2509,actual_contract,1d,2025-04-15,2025-07-30,main_contract_map_rank1_effective_range
jm,JM2509,actual_contract,1m,2025-04-15,2025-07-30,main_contract_map_rank1_effective_range
jm,JM2601,actual_contract,1d,2025-07-31,2025-12-04,main_contract_map_rank1_effective_range
jm,JM2601,actual_contract,1m,2025-07-31,2025-12-04,main_contract_map_rank1_effective_range
jm,JM2605,actual_contract,1d,2025-12-05,2026-04-15,main_contract_map_rank1_effective_range
jm,JM2605,actual_contract,1m,2025-12-05,2026-04-15,main_contract_map_rank1_effective_range
jm,JM2609,actual_contract,1d,2026-04-16,2026-06-24,main_contract_map_rank1_effective_range
jm,JM2609,actual_contract,1d,2026-07-07,2026-07-07,main_contract_map_rank1_effective_range
jm,JM2609,actual_contract,1m,2026-04-16,2026-06-24,main_contract_map_rank1_effective_range
jm,JM2609,actual_contract,1m,2026-07-07,2026-07-07,main_contract_map_rank1_effective_range
jr,JR1403,actual_contract,1d,2013-11-18,2013-11-18,main_contract_map_rank1_effective_range
